texte,vrai_label,label_predit,est_correct,probabilite_positive
مبروك علينا يا امير هكدا العصابه تحكملك الختان,1,0,False,0.47245222330093384
ديرو العيب ترجعوها السماح نيك السماح,1,0,False,0.49601519107818604
ربي يحفظك استاذ يرحم امك الهم اسكنها فسيح جنانك,1,0,False,0.4986550211906433
هدوك عصابات الجنرالات الصوص مشي امن هدوك قوم لوط,1,0,False,0.49548912048339844
نيفو السادسه ابتداءي جاي حمار كيما انت تنعتلي واش اندير ياحمار ياخاين عرضك او مديتو روح احكي حكايتك لزيطوط,1,0,False,0.49644386768341064
اكبر قحبا وبنت حرام هيا هدي تنيك لويسكي وتحرض فشعب وتجي تعطي علينا ان منعندي روحي تخدمي لباس,1,0,False,0.4804866313934326
كل ماقلتيه على الحثاله المازدا قليل عليه الشرفاء من ابناء الوطن بعرفونه ويعرفون بانه ماجور,1,0,False,0.4857656955718994
الموهبه ياجريده الخزي والعار هد موهبه الزني والعهر والفجور,1,0,False,0.4882448613643646
على حساب هدرتك على مولوديه توجور سور دارولك بونت في فيراج سود,1,0,False,0.4980321228504181
في سبيل التذكير فان ربراب قام باستوراد الحديد المشع من اكرانيا حيث بعد حادثه تشرنوبيل النوويه قامت اكرانيا بدفع اموال من اجل التخلص من الحديد المشع ربراب قام باحضاره بيعه للجزائريين هذا ما يفسر الارتفاع الكبير في عدد المصابين بالامراض السرطانيه كذلك الكثير من الامراض التي لم يستطع الاطباء تشخيصها نسال المولى عز جل ان يعاملك بعدله,1,0,False,0.49808165431022644
حتشون يمااك,1,0,False,0.49219393730163574
عرفتها تكمل كما هك داروها لبارح فالبندا لتحت نتاع نشره عرفتها بلي يستوهم باه يديروش مظاهره عصابه بمعنى لكلمه,1,0,False,0.48921999335289
الاخرار لو كنت بالفعل حر لكنت تناضل من الداخل,1,0,False,0.4944615066051483
نكرهو ومانتبعوش بصح مانقبل حتا كلمه كلبه كيما هادي,1,0,False,0.490403413772583
مبروك وديما عقابهم ولاد الحركه الكلاب,1,0,False,0.4903531074523926
هذا العبد كان يدعي في كعبه لبوتفليقه ودك مع يسعد ربراب وغدوا معرف معامن,1,0,False,0.49053290486335754
بالله عليكم هل يستحق ربراب الدفاع عليه وكل هذا التهريج حتى ملال شرفطها كاتشوب بنعناع والله سماطه شركه ولديها محامين ومحاسبين ويحاسب باسم القانون راه في التحقيق راه قادر على روحو نترك العداله اذا مادار حتى حاجه راه برئ من التهم البلاد ونديرو راينا تحيا الجزائر,1,0,False,0.48721274733543396
اولاد الزواوله تتفكرهم هاذ البلاد غير في الدمير,1,0,False,0.46947163343429565
اذا الشعب يوما اراد الحقيقيهلابد ان لا تسمع لمخنث مثل المازدا,1,0,False,0.488411009311676
الصحفي غسل هذا الحيوانات يلبسو وما علبالهمش واش يقودو تفوو الله يلعنكم,1,0,False,0.4877898693084717
الادمين ملحد باين علابيها ماعلابالوش بلي الناس يعبدو ربي,1,0,False,0.4908546209335327
الازمه عالميه وحنا رانا لمخيرين ونتا واش قودك وشكون شكالك,1,0,False,0.4735848009586334
لي عندو الفوطو تع ترمتو يبعتهالي,1,0,False,0.4849013090133667
بون مفروغ بلي كعبه بروتي بصح الكارثه الكبيره لي راهم يتبعو الزيطوط علاش يا الاحرار علاش,1,0,False,0.4949786067008972
ربي يحفظك اخي العربي سلامي الي كل الاحرار الجزائر لا للانتخابات مع العصابات يجب ان تدهب حكومه الخردا القايد الفايح ولاحاسين الرونجاس,1,0,False,0.4978083670139313
عندو الحق موالف ياكل فريت اوملات بالرخس يا محاينك الدموع طاحو الضحك عجبني سكت شويه زبلها كي بالبيض,1,0,False,0.4890892803668976
انت اكبر مستفيد ربراب وشيات كبير,1,0,False,0.4995339810848236
هاذي لخامجه عندها طفله معا قسنطيني يسميوها اناس,1,0,False,0.496727854013443
طر يا المازدا,1,0,False,0.4932704567909241
روحي تلعبي يا الصحفيه منيش نتقدها نتقدك نتي لي عندك اسلوب كلام تعرفيش تهدري ظياف تاعك,1,0,False,0.4953552484512329
مانسيتش اله تربحكوم,1,0,False,0.48916998505592346
امشي نيك انت ولاخرار انتاعك,1,0,False,0.4825515151023865
هادو تراميهم ما رحموهاش يرحمو باباهم,1,0,False,0.4929501414299011
عندو حكطي تاع راك تعرف بلا منقولها,1,0,False,0.4852972626686096
ربي يحفظك استاذنا اله يعطيك تمني انت اروع استاذ ربي يوفقك حياتك شاء اله اصحاب الجنه امك اله يرحمها ويغفر ☝✨,1,0,False,0.48221132159233093
عذبكم السيد يتمنيك ماشي نيتو ضركم ضركم علابالي كيما علابالكم,1,0,False,0.49007540941238403
نيك مك يا وليد القحبه,1,0,False,0.4928857684135437
مكاش مكعبات كيما نتوما هخ,1,0,False,0.4946083724498749
حي الله الحمار,1,0,False,0.47886112332344055
بو كلبون,1,0,False,0.48479679226875305
القايد راه يصفي حسابو مع القبايل حداد ربراب اويحي باي وين راهم السعيد او طحكوت طليبه شكيب خليفه شعب لي يجي يحشيلو,1,0,False,0.49509915709495544
وجوه الشر مالقيتو ماتهدرو راعي مسءول راعيته والي حاب تدخل النار ربي يسهل علاه تهدرو مواضع فضح,1,0,False,0.4995090067386627
الاءمه خرج فيهم الدجال لاتبعوه,1,0,False,0.4899933636188507
لعنكم الله اتحدث عنك فقط امثالك ايضا,1,0,False,0.47796159982681274
nik ymak si tmurth l9bayel 😡,1,0,False,0.49075013399124146
ماشاء اله تعليقات تليق بك ايها الرويبضه يا زنديق,1,0,False,0.49221572279930115
مانيش من متابعي هذو لي هدرت عليهم حتى لباج تاعك دايرها طريق مي من منشوراتك باين عليك كعب كبير,1,0,False,0.493222713470459
يافرطاس ياخامج,1,0,False,0.4915747046470642
🐸 ختك,1,0,False,0.4793633222579956
روح نكمك روح 🤓,1,0,False,0.47973892092704773
مام انت كيمي هوا علاش غاضك,1,0,False,0.48859357833862305
اعلا واش تحوسو ربراب شغل اله الجزاءر ملزمش يتحاسب قلتو بوفوار اساسان ام يتحاسبو غع,1,0,False,0.4970557987689972
مابقيلكش قاوي المخنز,1,0,False,0.4860888421535492
قدور الهايشه مزال يحوس يتصور المير,1,0,False,0.4960140883922577
من كان يعبد ربراب فربراب انتهى ولكن الجزائر الدوله قائمه للابد,1,0,False,0.4867097735404968
هخ تراميك,1,0,False,0.49629348516464233
ياخي شعب ياخي تستنا منعرف واش حطبه يعبدها باش ينصر الاسلام,1,0,False,0.49000054597854614
كان رح ينكحنا بلكورونا,1,0,False,0.4865107238292694
تخيا تبون عيب تهم الشرطه الشرطه انضف منك,1,0,False,0.4976639151573181
القبائل يمثلهم العقيد عميروش وليس ربراب يا عباد الاشخاص,1,0,False,0.4991372525691986
علبانا بيها وانت على واش تحوس,1,0,False,0.49845123291015625
roh nik hachoun yemmak ya admin ida nta radjel,1,0,False,0.4843790829181671
مازدا ونتي هوندا,1,0,False,0.48830583691596985
عبيد المولوخيه راهم يطيحولوا صح انتم عبيد يا تبي,1,0,False,0.4932001829147339
زعمه العرب كامل يصلو كامل كيفكيف يزي بلا تمنيك,1,0,False,0.4948923885822296
روح نيك امك غير بارح وانت تبيع فل مخديرات في تخمارت وليوم تلعبها ضد النضام,1,0,False,0.48904097080230713
لعنه اله عليهم,1,0,False,0.4867681562900543
وليت داعيه يا وجه الشر كنت تنادي بتقاتل وضرك شيء غريب,1,0,False,0.4927918016910553
انت جاي دورك ماتقلقش ياشيطان,1,0,False,0.48853248357772827
roih a9tel rouhak bach tgi thdar 3la syarb,1,0,False,0.4928739666938782
والرئيس الكلب لي رجع عاصمه فلسطين القدس لاسرائيل,1,0,False,0.4852171838283539
روح نيك امك بارح وانت تبيع فل مخديرات تخمارت وليوم تلعبها النضام,1,0,False,0.49107006192207336
يا جدك الحمار ينطق يسمع استحمارك يقول اعد بحمار,1,0,False,0.49453940987586975
احباا كيميه تعرق طغاات في الكمنتار 😂,1,0,False,0.4939195215702057
رجال يكسبو ومنقش يحسبو دزير عندها وميخصهاش,1,0,False,0.49428901076316833
وانتا سليل اولاد لقحاب الي خلاتهم 🇫🇷,1,0,False,0.4849614202976227
دوك الصلاه تتمنيكو بيها,1,0,False,0.4830229878425598
نسرق الفرماج كنت صغيره امشي قودي يا كرفه خساره الكاسكيطه لي راسك ولعلام لي مورا ظهرك يا,1,0,False,0.4882116913795471
نتي انسانه فاشله باتم معني الكلمه,1,0,False,0.4844353199005127
ربي معاك وحنا معاك ناجحه وتبقي ناجحه كيما يقولو طاح يحط روحو تزرزحدمتي متالقهوين تكوني نكونو معاك,1,0,False,0.4866228997707367
الله ينتقم منهم,1,0,False,0.4884442687034607
حتى لو كان ربراب فاسد وافسد من سعيد والعصابه علينا احترام سنه ولا يجب جره الى الحراش بتلك الطريقه المشينه وقنوات الزيقو تطبل,1,0,False,0.487244576215744
ربي يحفظك يا استاذ شكرا وجزاك الله خيرا ورحم الله امك واسكنها فسيح جنانه,1,0,False,0.48399537801742554
رساله جزاءري يدخل القناه صاحبها مغربي الذي يتكلم فيديو مغربي حذاري وليد قحبه,1,0,False,0.49700963497161865
هذا واش تعرف غير مرسي مرسي جمله كي الناس معرفتش تهدرها 🙆🏻‍♂️ جاي تتقوعر علينا بديبلوم لخرا خذا,1,0,False,0.49268072843551636
خارج ختك كيفاه,1,0,False,0.48586106300354004
حنا ما فوطينا ما شكمنا رسمولنا امازيغيه نتا نايض على صوروك فاليتيمه مع تور كي لبهيمه تفوطي لا زوفوك فورصي😌,1,0,False,0.48877525329589844
خرجنا من اجل البلد ليس من اجل الشهريه ربراب لي دار يخلص يتحاسبو فاع قبايل عرب شاويه بني مزاب عودو الى رشدكم ضعو مصلحه البلاد قبل مصالحكم ليس على هذا ما بدا الحراك خرج الشعب يوم فيفري قوتنا في وحدتنا لا تدعو العصابه تفرقكم الحراك بريئ من الخبزيست,1,0,False,0.49015486240386963
خلي نبداو بربراب وحداد اويحي مبعد نزيدو الباقي,1,0,False,0.49812525510787964
tsma nta mhlb ykhi ka3ba 🖕,1,0,False,0.4834887981414795
عندي شحال مطيحتش الفايسبوك بصح نوض انيك وجهك,1,0,False,0.4851783812046051
احشمي على روحك راكي كبيره يا المعزه,1,0,False,0.49795934557914734
بوصبع الله لا يرفد عليه,1,0,False,0.47803473472595215
والله نت عايش في فخانس راك غاي الاها في روحك حنا رانا غاي,1,0,False,0.47194480895996094
قاعك مدرتش فيه الخير وجاي تحوس على الاحرار,1,0,False,0.49236124753952026
سينيالت ومدرت والو 🤣,1,0,False,0.4941430687904358
اله مسوخه وعندها كاريزما ديال الباترونا الي تقود امير اشرف منك انت لقيطه واتحداك تعطيني اسم ابوك وامك بالدليل,1,0,False,0.4779471158981323
اله يحشمك جايح قاعدين يتقعدوا بيك حساب الدين العب العب برك يا جويح,1,0,False,0.4860689640045166
اقسم باله لانتم اراذل الناس تمثلون القبايل عبيد ربراب,1,0,False,0.48770785331726074
هي صحيح رزقهم على الله بصح بنادم يخمم شويه كي تجيب اولاد ومتقدرش توفرلهم ظروف معيشيه غي خليهم داخل خصيتك😂,1,0,False,0.4934924840927124
جميعهم اله كاذبه القاسم المشترك,1,0,False,0.4850623309612274
اتمنا اله يموت الموعد,1,0,False,0.4951343536376953
طبون ختك,1,0,False,0.49006301164627075
لعنك الله الى يوم الدين ياعميل بريطانيا,1,0,False,0.48991429805755615
لاكوست تعمل شهريه باباك,1,0,False,0.4964955747127533
راك عايش كنف فرنسا يا وحد الزعبوط خاين الوطن,1,0,False,0.4747845530509949
كلب انشاء اله ياكلك,1,0,False,0.48416396975517273
السوسه المدسوسه هادي تخدم ضد البلاد,1,0,False,0.4974498152732849
ياك كنت معاه ودرتي فيديوا معاه نهار حكموه لبوليس وطلفوه دك بديتوا دوروا على بعضاكم ياوحد الحركى,1,0,False,0.49874481558799744
انا مانيش فاهم كيفاه تبعوا هاذ ال بغ الح ما تاع ديزاد قالك عندو شهاده صحفي ومعترف بها في الاتحاد الاوروبي حتى وان سلمنا جدلا ان الامر حقيقه فيقوا ايها المب رد عون كيف حصل عليها الم يتحصل عليها من رن سا المج رم العد وه الاولى للجزائر يين هنا تفهم كل شيء وتدرك تمام الادراك ان امير ديزاد عم يل لديهم وهو مجرد بي دق عندهم يضربون به امننا وامتنا لن ترضى عنك اليهود والنصارى حتى تتبع ملتهم فيق يا اب ريق,1,0,False,0.4998197853565216
ربي يحفضك شيخ اله يرحم امك,1,0,False,0.48867708444595337
دام بوصبع دين وطن موجود ارض الشهداء الشرفاء اقسم باله البلد يتحر الهم بوصبع يتوب ربي ويخرج عباده العباد عباده رب العباد,1,0,False,0.49792757630348206
ربي يحفظك اخي العربي سلامي الاحرار الجزاءر لانتخابات العصابات يجب تدهب حكومه الخردا القايد الفايح ولاحاسين الرونجاس,1,0,False,0.4988213777542114
بروبلام والله ما فيهم بروبلام فالشعب لي يتفرجهم ومطلعلهم شانهم بلي vu لوكان حتى واحد مراه سمع بهم منعرفوش قاع فيقوره كيما هدو,1,0,False,0.47704848647117615
ماسقسيتش قصت اختك الامازيغ,1,0,False,0.4967500865459442
واش درولك في مازدا ياحمير درولك حاجه تتحرك قيق يابريق,1,0,False,0.48710596561431885
نعلم انك حثاله من نفس السلاله سلاله زيط زيط زيط زيط,1,0,False,0.4930238723754883
الكلب المسمى سعيد بوتفليقه يجب اعتقاله من طرف الشعب القصاص منه,1,0,False,0.49450188875198364
واش دخلك ياوليدافرانسا,1,0,False,0.48376694321632385
كذاب وهوما طماعين امنيوه وخرجو مالحراك العام قيو,1,0,False,0.48249685764312744
الله يبارك عبله 🤪😁شهاده معترف بها دوليا موتوا بغيضكم يا 💩 دوله مدنيه ماشي عسكريه دياراس مخابرات ارهابيه الماده السلطه للشعب,1,0,False,0.48900705575942993
نيكمك يالعايله تاع طحين ورخس طحانين روحو عسو دياركم اازبي,1,0,False,0.493740975856781
يا شكوبي شحال عندك من جام ولى ابوني نشفالكم كي تحلت الباجا كنتو تحللو علا جال التفاعل او دوكا كي شبعتو راكم تخدمو بالعنصريه شريكي مشي هدا هو اللودو تع زمان او يدك فالشيخ عباد كيما نتا لي ناكو اللودو,1,0,False,0.4840100407600403
كون زاد عهده تانيه راه ولا يجي يدي لمصروف تاع ختك,1,0,False,0.48053988814353943
واله ايران الوحيد النهوض بالدوله الفارسيه وما التشيع والاسلام كل طاقيه ولو حدث لعادو عباده النار كانو الفتح,1,0,False,0.4994807541370392
بوتفليقه قبل التحلاب,1,0,False,0.49692898988723755
خامج رخيسه ام رجاله وانتي قالو يا,1,0,False,0.49468642473220825
العطايه ولات عيناني يا زبي في هاذ البلاد نيكو ماتكم جمله,1,0,False,0.48706474900245667
نعله الله عليك يا كلب,1,0,False,0.4757396876811981
شاوي افتخر لي مايعرفش اصلو يروح يشعل روحو ♓,1,0,False,0.49759647250175476
ربي يحفظذ استااذ الله ما كنت فاهمه والو ملي تبعت فيديوهاتك فالقسمه تعلمت بزااف عفايس ربي يعطيك ما تتمنى رحمه الله على روح امك الطاهره,1,0,False,0.4771559238433838
wali darya lahram 🔪,1,0,False,0.49210479855537415
كس امو لي ميحب فري فاير,1,0,False,0.49205270409584045
اعه ياقواد الزوتف القيبايل البلغارين ياناكر اصلك الاعرلي المقطر,1,0,False,0.49689239263534546
يدك فالقلوه اليمنى 🖕,1,0,False,0.48666563630104065
الي يلبس اريني دير تلت ملايين ربعميه كعبه روح نيكمك بعيد ادمن,1,0,False,0.49360865354537964
واش ربحتو فالخر الشعر لقبايل بعاد عليكم يا الاصابع الزرقاء,1,0,False,0.4903314709663391
ثروه ربراب نقدرو نكملوا بيها الطريق السيار من عنابه للطارف,1,0,False,0.4935654401779175
وانت واش وجعك,1,0,False,0.49767544865608215
يكفي بهلولا لتصبح مشهورا,1,0,False,0.48500609397888184
روح نيك امك يا زبي ديزاد,1,0,False,0.4951303005218506
نيك مك نتي ولي يسمعك ولي توسوس راني عليه,1,0,False,0.4861103892326355
ربي يحفظك يا استاذ شكرا رحمه الله على روح امك الطاهره,1,0,False,0.47685301303863525
وجوهكم صحاح مطليا بزبل لكم خجل مازلت تحدث كنت اتحدث اظهر مجدا لعنه اله عليكم يانقوشا ياعطين صحافه العار,1,0,False,0.4848867952823639
وجوه الرخص والي رخصكم تعليم اعلاه تقولوش صح غلطنا سامحنا اخطونا يا فساق,1,0,False,0.48752060532569885
بغيت تقول بلي عاقل امازيغ يا حمار طحان لمهم لقبايل قوتاو الامازيغيه لغه وطنيه,1,0,False,0.4908161461353302
لي راه يدافع ربراب يروح يقود عندي,1,0,False,0.4914529621601105
نك زبي اذا هاذي بلاد,1,0,False,0.49612465500831604
ينمي واش قود مولوديه نيك مو ما تعرف لي يشجعو مولوديه يخي كعبه,1,0,False,0.49976393580436707
مزالكم تبعو في هاذي الصفحه سينياليو جدها الادمن نتاعها فارغ شغل قاعد غير للفتنه ميعرف ني تاريخ ني الثقافه جايب بيكم الوقت هذا ما يمثل حتا جزائري,1,0,False,0.4932759702205658
viva usma aljeri ❤️🖤 aw r🫡 ta3ti bik bl memes wala wach ismoh yana9ch,1,0,False,0.4742680490016937
الله يرحم القايد صالح ونت اقعد تنبح كي الكلب,1,0,False,0.48524653911590576
فاءده هاءلاء الاوباش ويجب اختزالهم معادله الحراك حراكي مءمن بقضيته خير هاءلاء المتخاذلين الاغبياء,1,0,False,0.48858511447906494
الله لا يربحهم,1,0,False,0.47807174921035767
وجوه البغس الرغس كنتم تقولون المنتخب لا يقنع في لعبه في خطته في في في الخ الان تغير كل شيء سبحان الله,1,0,False,0.47558754682540894
اخواني القباءل ليسو الكل لان القباءل احرار ورجال طينه الكبار اتحدث يدافعون ربراب ثاني ملياردير عربي قدم لكم ماهي المشاريع استفدتم ياناس راه رجل فاسد يخدم المشروع الفرنسي يريد تقسيمنا حذاري حذاري,1,0,False,0.499541699886322
عاهره واوساخ 😂,1,0,False,0.48867201805114746
لس كلام امرءه جزايريه مؤدبه ولو كنتي تحكي الحقيقه لا احد من ابناء الفامليه يستطيع تتبع كلامك الغير المؤدب,1,0,False,0.4898953437805176
الناس راهم شعبان راهم اصذقو ويصومو ويذعيو ربي يغفرلهم وانت اقعذي ذيري النميمه اعراض الناس راكي كبيره خافي ربي خلي الناس حالها اصلا امير عمرو متكلم اعليك حسبيا اله ونعم الوكيل فيك,1,0,False,0.48847833275794983
تحركهم فريت اوملات بلا بيض يا وحد لحمار,1,0,False,0.4845377206802368
تبون خدع كامل الجزاءرين وعود كاذبه المجالات,1,0,False,0.49571558833122253
نعل جد موك المخرج باش تقتل احسن واحد عادي 😭 والله حتا حشوما او حرام عليك بغسكو مقدرتش علا هاد سوتياسسون,1,0,False,0.4941687285900116
شوف نقولك حاجه نتسو مانتسوش انت شادخلك وشكون كلفك تهدر باسمنا اخطيك منا وروح دبر روحك,1,0,False,0.48717713356018066
دخلتهم كل للحبس واش خليت هذا يدل على الكذب,1,0,False,0.48535674810409546
حساب هدرتك مولوديه توجور سور دارولك بونت فيراج سود,1,0,False,0.4900490343570709
رح ينكحنا بلكورونا,1,0,False,0.4929753243923187
اودي روح تعطي غلى روحك يا الزامل,1,0,False,0.47647589445114136
ربي يحفظك استاذ يرحم روح امك الطاهره ياارب,1,0,False,0.49000173807144165
rou7 9awad bik la page ta3 lii yabou la page takk 🖕🏾,1,0,False,0.49081385135650635
العبيد يرون الحر اله,1,0,False,0.4833659529685974
روح بول ارقد طزز عليكم لوكان راكم تبكو على صلاتكم كما هاك لوكان رانا اسياد العالم,1,0,False,0.4868611991405487
لقيط فرخ تفوو عليك,1,0,False,0.49735549092292786
نيك مك يا شيخ يا بوحنيكه,1,0,False,0.4761342704296112
ولاد فرنسا عليهم لعنه الله الخونه,1,0,False,0.48999181389808655
راني مستغرب والله قاع واش راه يصرى فالعالم وواحد متخلف كيما نتا مازال يميز بين القبايل والعرب شوف ناس وين وصلو وشوف نتا وين راك😗,1,0,False,0.49148279428482056
اله يرحمك عقيل وحسني هاذو لقحاب وجوه زبي كانو يخدمو بالبونت ولاو زب حلوف نك مواتكم ونك اولاد لقحاب صدقه وكرامه ترحما شهداءنا الابرار,1,0,False,0.489788681268692
طالبتهم العداله ان تتحرك ولما تحركت قلتم لماذا ربراب حداد اويحيى سيد السعيد قبايل سراقين لازم يتحاسبو وعلى الجميع من كل جهات الوطن,1,0,False,0.4941175580024719
ربي نشاله يعطيك الصحه العافيه ويرزقك خير ويرحم امك الطاهره وابي رحمت له عليهم,1,0,False,0.4878872036933899
تحبو لبلاد تولي كي اوروبا تولي زبي,1,0,False,0.493041455745697
الجديده يعني الانتقام الشعب طرد المجرم بوتسريقه جديده يعني القمع الحديده الشعب حسبنا اله الوكيل,1,0,False,0.47956034541130066
موالفين متقمبيع اله غالب بطها سكت,1,0,False,0.49080076813697815
رساله هامه يالخاوا بالاكو تشرو عليهم خاطرش يلعبوهالكم مايسقطو تولي رخيسه وبالاك الدوله تنحيهالكم تولي املاك الدوله,1,0,False,0.4727337658405304
ربي شكون ماتفكرش ميمتو تهلاو في ماتكم متخلش الدنيا تغركم دمعه طاحت 😢تفكرت ميمتي الله يرحم جميع المسلمين,1,0,False,0.4884558618068695
بلاد ميكي الخونه لي شردو حطمو شباب نادي الصنوبر رجال لي خدمت وقفت شباب السجن ينعل دين باباك ياسعيد طحان تحيا ربراب,1,0,False,0.49404340982437134
اله ينصرك يا استاد هولاء الصعاليك,1,0,False,0.4824816882610321
اختك وين هيا,1,0,False,0.4760601222515106
nta brouhak ahh lkhanaz kont takhdam sarver fi restaurent tsarbi loubya fret bal bayd ahh tahan hna na3arfouk raya ahh roubi min jit man dawarkom layoun turke fa 20 ahh jayah,1,0,False,0.48700734972953796
نيك امك يا القايد,1,0,False,0.492402046918869
مطاطيطك,1,0,False,0.49599725008010864
عندك الحق ولي ماعجبوش كلامك يدير لشان الحليب وبلع فمك,1,0,False,0.477547287940979
بقينا توالا جال عنصرين تاع لخرا لي كيفكم,1,0,False,0.4845421612262726
واش درولك مازدا ياحمير درولك حاجه تحرك قيق يابريق,1,0,False,0.4999311864376068
رساله لصاحب الفيديو كنت راجل لوكان ماركش عايش بلاد قتلت الملاين الجزاءرين بما فيهم اجدادك يا خاءن,1,0,False,0.48426827788352966
نتا باين تبع ماميدو صبوحه نقوشه هادوك عليها درت هاد لميم,1,0,False,0.4802408814430237
نيك موك يا مول لاباج,1,0,False,0.4789101779460907
روحي قتلي روحك طلقتي راجلك على جال لنتخب ابخي قلبتي لvيستا الله العنك منحطه امير ليزووم ونتي خارج مجال التغطيه حم بوك شحال خلصوك,1,0,False,0.49248620867729187
vous avez ni tenue ni retenue et encore moins de respect des insultes et de la médisance et autres commérages outranciers est triste tout cet étalage ne vous grandit pas et ne vous honore pas du tout et cela donne une image hideuse de vous ma tekhafou rabi ma hechamtou 3la ardekoum inna allah alaykoum chahid,1,0,False,0.49308931827545166
روحي ذوبي هداك لكرش ومن بعد تروحي تغني لي جي غني يخي حاله يخي,1,0,False,0.4998266398906708
احمار اعطولوا ورده اشمها كلاها هكذا يا فريت اوملاط بالبيض,1,0,False,0.47704967856407166
يحب يزرع الشوك هده المهمه ديالو هدا العميل,1,0,False,0.4812448024749756
الاحرار كيما تحركهم بطاقه شواذ كيما لي عندك فاما البيض فيحتوي البروتين,1,0,False,0.48187369108200073
انت كنت تمدح بوتفليقه قناتك بما معناه انتخبوا بوتفليقه لايوجد رجل مثله الجزاءر وسقط بوتفليقه وصديقك المقرب منك وها انت تدافع ربراب الم تسال يوما مثلما يتساءل الشعب الثروه يمتلكها الرجل اتي بكل المال الضخم يرث دينارا واحدا ابيه لانه فقيرا اذن الاموال كلها ملك الشعب اخذها البنوك الجزاءريه طريق صديقه الجنرال توفيق,1,0,False,0.49704790115356445
نعدين دراما تاعكم اقسم باله بكيت بالدمعه,1,0,False,0.49355798959732056
انت يا زيتوت بريطاني واش دخلك في الجزاير هذه كلمه حق يراد من ورائها باطل لي ما يعرفكش يا زيتوت يحسبك عمر بن عبد العزيز وانت سحليه سامه,1,0,False,0.49400272965431213
يا حمار,1,0,False,0.4952065646648407
هاد الصفحه ولات خرا خرا طلعو نيفو يا,1,0,False,0.4928654134273529
انت مقود نتفرج ونسمع هذي البغله دقيقه,1,0,False,0.49519485235214233
شكون انت الفحل يسب فيك وفي امك قدامك مرديتش عليه يرخس وجه المؤخره,1,0,False,0.48672211170196533
matoub radiya 3anhoo ❤️,1,0,False,0.49696671962738037
rooh nik hatchon yamak ya na9ch nta rak farihaa wahna natnako roh nik mok madbrch alina,1,0,False,0.48350268602371216
الصليح تاع الدزاير كامل راهم يلموه قنوات الزيقو حشاكم مخصكش عشرين كيلو تاع الزرع,1,0,False,0.49855494499206543
لعنه معطوب عليكم ستحل عليكم لعنه معطوب معطوب لن يغفر لكم,1,0,False,0.47750139236450195
ياو قوو,1,0,False,0.4949589669704437
حذاري جماعه بطني بطني,1,0,False,0.49539726972579956
تحزيق العواد باب الواد,1,0,False,0.495210736989975
الخربشه تدور راسي اتقدم بطلب يسعد ربراب يوقف مشاريعه الجزاءر شمرو سواعدكم يا تقنون النقد الفايسبوك لتاخذوا مكانه,1,0,False,0.4841810166835785
حداد ربراب كونيناف اويايا والقائمه مفتوحه هاذوا يعتبروا اظافر التنين اما الاجنحه ان كانت عداله ذو مصداقيه سيصلون اليهم,1,0,False,0.4946242570877075
سمحلي بصح مش فاهم واش كس خروك منو باه جبت تخمام كي هذا🐫🔪,1,0,False,0.4908909499645233
ربي يحفظك يا استاذ ويسكن امك فسيح جناته هي اولادها احفادها 😉,1,0,False,0.4724511206150055
العصابه الكلاب وصلات حتى الاغتصاب,1,0,False,0.4771893620491028
انتاع الشعر رد على مقري يا محترف,1,0,False,0.4917391538619995
اقتلوهم يتكاثرو,1,0,False,0.49282529950141907
روح نيك مك تفو,1,0,False,0.4824109375476837
نكتها فديدين,1,0,False,0.48972874879837036
بوصبع الحمار ضرك يقولك الكورونا والعهده راهي بدايتها ه😜,1,0,False,0.49235209822654724
نتا باين ولد عاهره وحاب تشيع قالهالكم بلماضي نحب بعضنا,1,0,False,0.490468829870224
طبعا مادمت تخدم اجندتهم فبامكانكهم ان يمنحوك حتى الدكتوراه الفخريه كما فعلت امريكا مع اردوغان لكن في اعينناستبقى مستوى 4ابتدائي لا يفرق بين اومليت والبيض وبزقه على المبردعين الاخرار,1,0,False,0.4897281229496002
بوصبع لي حر حرو لي عبيد عبيد كاين تاريخ,1,0,False,0.4847411513328552
لعنه الله عليك يا ديوت يا خنزير,1,0,False,0.474592387676239
مزالكم تنبحو بسببكم رح نولو علمانيين تفوو جهنم باس المصير,1,0,False,0.49008265137672424
علاه فيه سوه في رقبتو,1,0,False,0.4873043894767761
حبينا تبداو بالعصابه ماشي بربراب هذا فيم هندي بركاوكم رانا فايقين بيكم,1,0,False,0.4929410517215729
من نيتك مزال كاين واحد يسيبورتي حيوانات التناطح في ال 20,1,0,False,0.4904475808143616
يارب اعطينا زلزال 12علا سلم ريشتر نروحو قاع حسبي اله ونعم الوكيل,1,0,False,0.49489733576774597
تموت بلقنطه,1,0,False,0.49639102816581726
smhli bsh g3rtha 😢,1,0,False,0.4913661479949951
نطلب من السلطات الجزائريه نطلب من الجنرال شنقريحه اجيبنا الكلب هادا لي حاب اخرب لبلاد راهو سب الرائيس تاعنا او سب القايد تاعنا ربي يرحمو نطلب من السلطات القبض عليه فوراا قبل فوات الاوان هادا الكلب مطلوب يارب يارب,1,0,False,0.49730899930000305
كذبون اخر العمر,1,0,False,0.4942285716533661
فريت مليت بترمتك يا زامل روح عاود اقرا كشف ربي واله جامي شفت فريت مليت بابيض امشي تعطي يا الحبس لبسوك كوستيم عطاولك كوستيم اودي تخلعت وليت متفرقش مليت البيض ملا نقلك البيض هوما قلويا,1,0,False,0.46918922662734985
نيك مها رحنا السلام,1,0,False,0.4866006672382355
