texte,vrai_label,label_predit,est_correct,probabilite_positive
بن صالح مغربي شكيب خليل امريكي حداد بريطاني ربراب فرنسي كونيناف سويسري,0,1,False,0.5083274245262146
تكسر زجاج باب غسالتي يمكني اجد قطع الغيار ولايه تلمسان,0,1,False,0.5005939602851868
متضامن معهمعنا بدونهم سنواصل النضال وسيبقي الحراك والنضال مستمرحتي تحقيق الدوله الديموقراطيه وحره,0,1,False,0.500028669834137
الاغنيه,0,1,False,0.5048987865447998
ضحيه ربراب تكلم بانه صافي,0,1,False,0.501508891582489
لماذا كندور تطلق تحديثات لاندرويد,0,1,False,0.5017680525779724
جد متعاطف معا القباءل حقروهم حبسولهم ولد قدور وايحي وربراب وطحكوت وحداد ومزال الخير لقدام,0,1,False,0.5018836259841919
chouf chouf 🤣,0,1,False,0.5007586479187012
كاش امارات كاش تطبيع خويا الخليجي 😂,0,1,False,0.5111812949180603
لمراه حقوق فجر الاسلام الجزاءرين هضم حقهم تسيد الارباب واصبح الزيت حديث العام والخا,0,1,False,0.5024555325508118
بصراحه صدمتني جيزي حيت عبيت اربعين دينار انتارنت اكتفيت لكن بقيت يوم واحد وانتم حاطين عرض شهر ممكن تفسير دالك,0,1,False,0.5029269456863403
نشجع مولوديه برك,0,1,False,0.5125399231910706
مقستهاش,0,1,False,0.5017037987709045
lewel elle avait raiso,0,1,False,0.5200207829475403
راه برلمان الحفافات صادق سما خارجين جارجين,0,1,False,0.5058287978172302
تحيت لعباده 🤣,0,1,False,0.5043831467628479
المهم تنساش اضرب فريت اوملات بالبيض والبطاطا مقليه,0,1,False,0.5004647970199585
نشاله تبان الحقيقه ربراب رجل اعمال ناجح يستثمر الشباب وطنه,0,1,False,0.5030443668365479
بكل توفيق لي مجمع سفتال,0,1,False,0.5023934841156006
ribondi 3alya brv omlyy😉,0,1,False,0.5009587407112122
مرحب طبعا,0,1,False,0.5007513165473938
انا تقني سامي في التبريد التكييف,0,1,False,0.5007091760635376
اليله الزلزال يخرج الجزاءرين ليلا منازلهم خروج الفلاحين المغاربه ضيعاتهم بمنطقه العرجه ذنوب المغاربه واعرين,0,1,False,0.5131644010543823
الفاهم يفهم,0,1,False,0.5092557072639465
ماقصتهاش🤦,0,1,False,0.5067490339279175
بدل نظاراتك يا سي زهير,0,1,False,0.5028586983680725
الصغير بوهران يخدم مليح,0,1,False,0.5005925297737122
قولي قريب باش ندير حسابي شكرا اخي فضلك,0,1,False,0.5085934996604919
تبدل,0,1,False,0.5147097706794739
لفاندوفسكي برجلو مركا دقايق وهادو دقيقه مركاوش,0,1,False,0.5045942664146423
جاتك الكيف يامن صابك وسطهم🤭,0,1,False,0.5031943917274475
اعلان الحرب ربراب وتوفيق وكونيناف بمثابه اعلان الحرب فرنسا,0,1,False,0.5204334855079651
14 حبات بنان,0,1,False,0.5058809518814087
10 mabrook ✌😘😷,0,1,False,0.5194912552833557
مولوديه❤💪,0,1,False,0.5067490339279175
ستفتحون فرع بالاغواط,0,1,False,0.5032120943069458
الذين يتحدثون على الجزائر 🇩🇿 نحن موقفنا ثابت مهما تخالفنا في بعض الامور نحن كشعب يد 🖐واحد لا يفرقنا اعداء الوطن موقفنا ثابت فلسطين 🇵🇸 امانه,0,1,False,0.5056244730949402
moroccan nationalist memes ach khasshoum hado 🧐,0,1,False,0.5145608186721802
ترامب زعيم❤,0,1,False,0.504106342792511
حساء بروكلي سلطه بالخضار جبنه فيديريكو افخاض دجاج نتبلهم نرمدهم فالبيض الفرينه نقليهم نبشر جبنه فديريكو نوجد بيشاميل بالجبنه المبشوره تعطيني بنه تهبل نستعمل صوص فوق الافخاض سخونين شهيه طيبه مع جبنه فديريكو تهبل تدي لعقل,0,1,False,0.5048196911811829
جديد الهدايا الخاصه بالطمبوله يصلني جديد الاميل الخاص ارجو التفسير,0,1,False,0.5035411715507507
ربراب قناه فرانس 24 تقول في نشرتها فرنسا قلقه على اعتقال ربراب,0,1,False,0.516002893447876
جمهور المناسبات نهار لعبو مع بليده سطاد فارغ كي لعبو مع سطيف عمروه ههخخههخ,0,1,False,0.5062854886054993
مذكرات تحدث بمذكره ويتم اسقاطها,0,1,False,0.5086406469345093
خلطي جلطي حرزي تزعطي,0,1,False,0.500548779964447
مبرووك خويا امير ديزاد لم تخيب من وضع الثقه فيكالله يرحم لي رباك ديما عقابهم👌✌🎊🎉🎂,0,1,False,0.5022832751274109
المنتوج صيني التركيب جزاءري صينوجيريا,0,1,False,0.5016622543334961
♓✌️☪️الى يوم يبعثون,0,1,False,0.5103949904441833
معطوب علاش,0,1,False,0.509753406047821
الى الترك,0,1,False,0.5008264183998108
اشري زيت الوز,0,1,False,0.5137032270431519
wallahe ila 3ib ar ndam fasid,0,1,False,0.5109302401542664
بوراك مفور اروع جربيه سيدتي ماتشريش زيت ربراب,0,1,False,0.5040686726570129
sar9ohalk,0,1,False,0.5020319223403931
مبروك 🌹💚,0,1,False,0.5088391900062561
مبروك مزيدا النجاحات شاء اله,0,1,False,0.5009647607803345
احسن جمهور جزايري شباب قسنطينه انا من الشلف,0,1,False,0.5107113718986511
اقرا التعليقات تفهم سبب الازمه 👍,0,1,False,0.5089594125747681
تلفاز عندي ايام يعمل جيد بعدها طفيناه باش نثبتوه فل حاءط مبعد شعلناه وحده تحكم ولاتش تخدم وحدها لينا نتحكمو مل ازرار موجوده تلفاز,0,1,False,0.5147961974143982
مسروقه,0,1,False,0.5074084997177124
معكم عادل بوشارب من ولايه المسيله,0,1,False,0.5045143365859985
الجزاءر فرنسا,0,1,False,0.5070230960845947
كيما لي قاتلو مانكلش الحوم ناكل صكالوب 🤭🤣,0,1,False,0.504988968372345
السنافر معروفين,0,1,False,0.5108644366264343
اسطروي,0,1,False,0.5150895714759827
وقبل ما يسوطي يشرب,0,1,False,0.5010011196136475
ان شاء الله نفوز,0,1,False,0.5026749968528748
ماتحتاجش الان ذكاء باه تفهم علاه عبدو سمار لي جاب فضايح الناس كل لم يتكلم يوما حرفا عن ربراب,0,1,False,0.5019855499267578
ان شاوي مع ربراب,0,1,False,0.5076252818107605
اشرب الحليب والباقي نخبيه,0,1,False,0.505487859249115
السلام عليكم خاصني بيتران شحال تسوى,0,1,False,0.500237226486206
مزال فيه ناس تؤمن ان العصابه ستطلق مشاريع تتحسن الاوضاع,0,1,False,0.5060235261917114
خلاص راح نبيعوها تاكل البنزين,0,1,False,0.5012165904045105
فضلكم سعر تلفزيون وهل يوجد سمارت,0,1,False,0.5032470226287842
اصل الحريره هي وهران,0,1,False,0.5066747665405273
كرهونا راكم تبعوا نيفو ابتداءي ايا راه طلع نيفو رانا نتبعوا صحفي وناشط سياسي وعميل الشعب الجزاءري,0,1,False,0.5019742846488953
حيا اله الصحفي الاستقصاءي امير,0,1,False,0.5020279288291931
واله اخ عربي ماعجبنيش بصح ملف نعود نتبعك,0,1,False,0.5088737607002258
