feature,coefficient,abs_coefficient
ربراب الفاسد,1.9723596784510484,1.9723596784510484
عارف,1.9723507791133128,1.9723507791133128
ناكلو,1.9715520848540242,1.9715520848540242
عملي,-1.9709169877016537,1.9709169877016537
نسمع سولكينغ,1.970684140649932,1.970684140649932
مفروض,-1.9699654782826164,1.9699654782826164
بدماء الشهداء,-1.9699196809115733,1.9699196809115733
كره منك,1.9699155668961255,1.9699155668961255
باختصار,1.9698665997466915,1.9698665997466915
لدار,1.96909232460664,1.96909232460664
رياض,-1.9690193960380897,1.9690193960380897
لجيش,1.96821305352994,1.96821305352994
الجديد,-1.9682064353138495,1.9682064353138495
ديرها,1.967469529752192,1.967469529752192
متوسط,1.967282523119423,1.967282523119423
الرابعه متوسط,1.967282523119423,1.967282523119423
دوله وطنيه,-1.965887237244003,1.965887237244003
وطنيه ماشي,-1.965887237244003,1.965887237244003
السيار,1.9652080393677498,1.9652080393677498
ويضحك,1.9645374085303695,1.9645374085303695
لغتك,1.9643031403829898,1.9643031403829898
المنتوج,-1.964126794603361,1.964126794603361
ويدك,1.96363930873188,1.96363930873188
الفئه,1.963493735203609,1.963493735203609
المعرفه,-1.9629756159679983,1.9629756159679983
عسكري,1.962077590464195,1.962077590464195
رابعه,1.9616097221592472,1.9616097221592472
كريم,-1.9608707019615361,1.9608707019615361
تناك,1.9607872546225236,1.9607872546225236
بيضاء,-1.960761271119436,1.960761271119436
افكاره,1.9602509723922301,1.9602509723922301
يفتخر,-1.9594243898942711,1.9594243898942711
نكون,-1.9586799680307558,1.9586799680307558
الغرب,-1.9585436361572375,1.9585436361572375
لمزيد,-1.9581742021712394,1.9581742021712394
اسمحلي,-1.9575797794188043,1.9575797794188043
امير لعقوبه,1.9574133069799171,1.9574133069799171
مازدا,1.9572124111170166,1.9572124111170166
جديده جزائر,1.9570140714625288,1.9570140714625288
بنين,-1.9563799815887593,1.9563799815887593
خبر,-1.9555431338763962,1.9555431338763962
لفرنسا,1.9539107379236014,1.9539107379236014
التم,1.9537153563211298,1.9537153563211298
عمي ربراب,-1.9535124183249957,1.9535124183249957
وهما,-1.9531959198861533,1.9531959198861533
يسلك,-1.9526313017724497,1.9526313017724497
احشمي,1.9523597076289565,1.9523597076289565
ربراب فاسد,1.952072292400853,1.952072292400853
اجمعين,-1.9507964455489286,1.9507964455489286
حرمه,-1.9503810338076157,1.9503810338076157
الطغاه,1.9501723247621503,1.9501723247621503
تحذر,1.9501064708734284,1.9501064708734284
يشافي,-1.9496686362386304,1.9496686362386304
اشباه,1.9495781224406543,1.9495781224406543
رابحين,-1.949320608838461,1.949320608838461
فالصح,1.9488949591127254,1.9488949591127254
خطيك,-1.9485091359793352,1.9485091359793352
سروال مزير,-1.948343949129074,1.948343949129074
كونيناف ربراب,-1.9480261138047295,1.9480261138047295
والامارات,1.947933889174964,1.947933889174964
يدعموه,1.946977616305757,1.946977616305757
سورتو,1.9467388760258246,1.9467388760258246
ياولاد,1.9451593864742167,1.9451593864742167
صاحب,1.9436284517292322,1.9436284517292322
بناء,-1.9432579136801231,1.9432579136801231
لعنكم,1.9420734435613913,1.9420734435613913
يهدر,1.9419827758884134,1.9419827758884134
خافي,1.9418701200006598,1.9418701200006598
كانو يعملون,1.9408225790104234,1.9408225790104234
يجيبهالكم,1.9408146772672907,1.9408146772672907
الادب,-1.9394455141637932,1.9394455141637932
الرغايه,-1.9394446448488896,1.9394446448488896
لانه,1.9384710070548425,1.9384710070548425
ويشافي,-1.9383580030990957,1.9383580030990957
لعار,-1.9381710619941286,1.9381710619941286
رايح,-1.9381635695122617,1.9381635695122617
للعار,-1.9381302118889028,1.9381302118889028
الخامج,1.937817115510353,1.937817115510353
مراكش,1.9372511573115756,1.9372511573115756
الحر,-1.9370494022533202,1.9370494022533202
البوتفليقي,-1.9369848333194266,1.9369848333194266
قلو,1.9361371871250401,1.9361371871250401
خرجونا,1.9360598379468554,1.9360598379468554
الكلبه,1.935994600179202,1.935994600179202
المجتمعات,-1.9356633644807753,1.9356633644807753
يم,-1.9347633605764014,1.9347633605764014
خرجت,-1.934472369963963,1.934472369963963
متوفر,-1.9344209635226934,1.9344209635226934
سرقه,-1.9342345401009644,1.9342345401009644
جاد,-1.933424171214544,1.933424171214544
جاد وهبي,-1.933424171214544,1.933424171214544
وهبي,-1.933424171214544,1.933424171214544
لاسف,-1.9333267512670191,1.9333267512670191
قولها,1.93329369527295,1.93329369527295
صدقت,-1.932993644318693,1.932993644318693
تفاعل,-1.9317171490745975,1.9317171490745975
عقل,1.9315200361254594,1.9315200361254594
عبد,1.9311929498643003,1.9311929498643003
الصالح,1.931111609403426,1.931111609403426
الحديث,-1.9305838010205123,1.9305838010205123
bel,1.9303264906881352,1.9303264906881352
ستغفر,-1.9300860663619717,1.9300860663619717
مخنث,1.9296515234560514,1.9296515234560514
وميعرفش,-1.929470546487192,1.929470546487192
نصيحه,1.9288162916698193,1.9288162916698193
قنوات العار,-1.928217827191997,1.928217827191997
رفيق,-1.9280361290689316,1.9280361290689316
نسيت,-1.9275196198022546,1.9275196198022546
النقش,1.9272331798048599,1.9272331798048599
ربي ماشي,-1.9271641737748455,1.9271641737748455
جامع,1.926989600785713,1.926989600785713
بالخير,1.926588303467719,1.926588303467719
تلحق,-1.9263345072711864,1.9263345072711864
كملوها,-1.9261717563493357,1.9261717563493357
القصه,1.9257539698826507,1.9257539698826507
بنات الفاميليا,1.9256358372918503,1.9256358372918503
ارضهم,1.9249602815682787,1.9249602815682787
الزطله,1.9247115042396554,1.9247115042396554
ماضي,1.923414059521232,1.923414059521232
ربكم ربراب,1.9223867520511257,1.9223867520511257
اطيب,-1.9221082552316122,1.9221082552316122
يابوصبع,1.9220347850326287,1.9220347850326287
حافظوا,-1.9217434955198434,1.9217434955198434
لبيع,-1.9216378750587235,1.9216378750587235
الله يذلك,1.9216229983601447,1.9216229983601447
السماح,-1.9215727997435676,1.9215727997435676
جاورها,-1.921393921142277,1.921393921142277
تعيي,1.921291274183435,1.921291274183435
احح,1.920188271735315,1.920188271735315
ليهود,1.9195908161375423,1.9195908161375423
نديرلك,1.9195187671055975,1.9195187671055975
خوه,-1.9188342806553715,1.9188342806553715
مكلاه,1.918137243348251,1.918137243348251
خيرلك,1.9181166086082366,1.9181166086082366
يشفيه ويعافيه,1.917392024282709,1.917392024282709
ويعافيه,1.917392024282709,1.917392024282709
ترتاح,1.9172501766323407,1.9172501766323407
المصنع,-1.9171521235782474,1.9171521235782474
الف مبرووك,-1.9165003081067886,1.9165003081067886
الجامعات,-1.9160758681007763,1.9160758681007763
المستوى,1.9157851763616744,1.9157851763616744
الفرصه,-1.915749411044031,1.915749411044031
ربرابهم,1.915046614924962,1.915046614924962
زوجته,1.9148905228332607,1.9148905228332607
حبيت,-1.913948072116218,1.913948072116218
شال,1.9122984233267755,1.9122984233267755
الحروب,-1.9121393501162016,1.9121393501162016
فرار,-1.9120917410940457,1.9120917410940457
المعارضه,1.9119073640426878,1.9119073640426878
الخاين طالح,1.9110626669711046,1.9110626669711046
aalik,-1.9098713901142366,1.9098713901142366
نامن,1.9097240106747073,1.9097240106747073
شريك,1.909558984956342,1.909558984956342
الطف,-1.9090574711779398,1.9090574711779398
لزم,1.9085228198193513,1.9085228198193513
وصفه,-1.9081368583240004,1.9081368583240004
زواف,1.9069374714176197,1.9069374714176197
حقهم,-1.9056300720321968,1.9056300720321968
امكن,-1.905405536826443,1.905405536826443
والاخوه,1.9041328288263981,1.9041328288263981
المفيد,1.903851331219595,1.903851331219595
المهربين,-1.9031502467786492,1.9031502467786492
ومبعد,1.9028887942059816,1.9028887942059816
افرانسا,1.902156189631672,1.902156189631672
تبانلي,-1.9020052001710341,1.9020052001710341
لدرجه,1.9018149986910708,1.9018149986910708
ادرار,-1.901192610127863,1.901192610127863
الجنسيات,1.8992563901056416,1.8992563901056416
الجنسيات خويا,1.8992563901056416,1.8992563901056416
ابعثولنا,-1.8991228668581912,1.8991228668581912
تاكلو,1.8989896635348151,1.8989896635348151
لاعب,1.898588781357774,1.898588781357774
التكوين,-1.8977960291795692,1.8977960291795692
اطلق,1.8977952687295745,1.8977952687295745
اموال الشعب,-1.8976219852497322,1.8976219852497322
اسال,1.8965908039949617,1.8965908039949617
الحراك الشعبي,-1.8961189511228598,1.8961189511228598
ثروه ربراب,1.8954002976740727,1.8954002976740727
الزلزله,1.8951649043494376,1.8951649043494376
مسيره,-1.8949701503524627,1.8949701503524627
اتمنى,-1.8949602085546051,1.8949602085546051
يليق,1.8945075577380022,1.8945075577380022
الهاشتاغ,-1.8943152431769517,1.8943152431769517
rebbi,-1.8941298269883617,1.8941298269883617
koulchi,-1.8938340757094054,1.8938340757094054
ننتظر,-1.8932693483490626,1.8932693483490626
انضمو,-1.8925464406849217,1.8925464406849217
تزيد,1.8922934217320488,1.8922934217320488
ضريبيه,1.8917247203653218,1.8917247203653218
يحبو,-1.8912868118566315,1.8912868118566315
قديم,1.8910976502748968,1.8910976502748968
الجانب,1.8908230119284635,1.8908230119284635
علاقته,1.889797642880969,1.889797642880969
وتعرف,1.8894486274172058,1.8894486274172058
خلونا,-1.889363161589682,1.889363161589682
يجب,-1.8884051236017227,1.8884051236017227
وحدك,1.8882265912691365,1.8882265912691365
يحشر,1.8877578167771758,1.8877578167771758
غلط يخلص,-1.887493687875566,1.887493687875566
اديداس,-1.8871786466307314,1.8871786466307314
بالمختصر,1.8868416744038898,1.8868416744038898
الرخيس,1.8867423793879943,1.8867423793879943
سرقوا,-1.8863463726702734,1.8863463726702734
عيب,1.8859809712483582,1.8859809712483582
حوايج,-1.8858898804332782,1.8858898804332782
نجيب,1.885778172861558,1.885778172861558
مظلوم,-1.885670539473088,1.885670539473088
يستثمر,-1.8855875733742282,1.8855875733742282
ربي يكون,1.8850163221841287,1.8850163221841287
قبرو,1.883817547224318,1.883817547224318
نولو,-1.8835823531384006,1.8835823531384006
المختصر,1.8835573646579915,1.8835573646579915
دي,1.8825705944442503,1.8825705944442503
يتربحك,1.882222813939614,1.882222813939614
تكونوا,1.8816574447200285,1.8816574447200285
صدقوني,1.8815659499195416,1.8815659499195416
المواطنين,1.881460103340614,1.881460103340614
الله عز,-1.8812331164490592,1.8812331164490592
مارانيش,-1.8804880690638763,1.8804880690638763
نضحك,-1.880332541579504,1.880332541579504
حدود,-1.879832179359743,1.879832179359743
شروط,1.87971739469157,1.87971739469157
خوكم,-1.879639643904855,1.879639643904855
سوء,-1.879554514540602,1.879554514540602
صالح يكره,1.8793001311093078,1.8793001311093078
ربراب كونيناف,1.8790273017796264,1.8790273017796264
قستها,-1.8786461695838677,1.8786461695838677
اهلا,-1.8778502724080992,1.8778502724080992
لانها,-1.877399539333393,1.877399539333393
ارهابي,1.877076915164042,1.877076915164042
تفوق,-1.8769765705683503,1.8769765705683503
فاعلون,1.8753985020681323,1.8753985020681323
ولي عندو,1.8753435207927556,1.8753435207927556
سيريو,-1.8745334379236667,1.8745334379236667
تحكم,1.8742809113045338,1.8742809113045338
والجاج,-1.8742148473868434,1.8742148473868434
ينصرو,1.8741354681955225,1.8741354681955225
وينصر,-1.8740781163182316,1.8740781163182316
يشبه,1.873503248949111,1.873503248949111
الرسمي,-1.8731191242837755,1.8731191242837755
المرتبه الاولي,1.8729756660507197,1.8729756660507197
المجرمون,-1.8720629878206165,1.8720629878206165
لمولوديه,1.8715141188920899,1.8715141188920899
الحاكمه,1.869167994796716,1.869167994796716
اورو,1.8687565486172908,1.8687565486172908
عمو,1.8685630283994177,1.8685630283994177
قعدت,1.866989182349609,1.866989182349609
tout,1.8663202210031422,1.8663202210031422
مسلم,1.8626286700136392,1.8626286700136392
يطالبون باطلاق,-1.8625276198775056,1.8625276198775056
يعاون,1.8624397040471614,1.8624397040471614
موالفين,1.8611330312981251,1.8611330312981251
تفهم,-1.8608883363613011,1.8608883363613011
علاجال,1.8599924830101657,1.8599924830101657
اندلسي,-1.8598829883240997,1.8598829883240997
ديما عقابهم,1.8596961539905428,1.8596961539905428
صلاح,-1.8590337376695856,1.8590337376695856
سعيد,-1.858923018080501,1.858923018080501
يعينكم,-1.8586726387970436,1.8586726387970436
بدون تخريب,-1.8583906341185044,1.8583906341185044
القهوه,-1.8581260134908046,1.8581260134908046
طاحت,1.8567973899196726,1.8567973899196726
ويجيك يقولك,-1.8553543559270018,1.8553543559270018
ويجيك,-1.8553543559270018,1.8553543559270018
دوله مدنيه,-1.8543550644912294,1.8543550644912294
ازول ازول,-1.853759103408913,1.853759103408913
عمري,1.8535891768576918,1.8535891768576918
عزيز,-1.853253123222165,1.853253123222165
شمس,1.8519663674576967,1.8519663674576967
خايف,1.8517766641956543,1.8517766641956543
الاراضي,-1.8514569490456416,1.8514569490456416
الفردوس,1.8513755836435541,1.8513755836435541
وخلي,-1.8511881315643304,1.8511881315643304
تسمع,1.8508575897366524,1.8508575897366524
ربي يهدي,1.8499553565279871,1.8499553565279871
قجال,-1.8497202351131397,1.8497202351131397
صفحه,1.849144288010219,1.849144288010219
وعندما,1.8481495859278463,1.8481495859278463
الدي,-1.8472234707091089,1.8472234707091089
جزائر,-1.8467138019086347,1.8467138019086347
اعتقال,-1.8457350436378228,1.8457350436378228
مادارش,1.8454521007178275,1.8454521007178275
وزيد,1.8451162357342408,1.8451162357342408
مصيرهم,1.8450468359259315,1.8450468359259315
السحب,-1.84485989904878,1.84485989904878
المواصفات,-1.8433612025974535,1.8433612025974535
العلماني,1.843197198678653,1.843197198678653
القوه,-1.8430874677074724,1.8430874677074724
العموميه,1.8425933981258726,1.8425933981258726
لنزار,-1.842009102865939,1.842009102865939
اصلو,1.8419626443521262,1.8419626443521262
كتاب,-1.841526555601431,1.841526555601431
لحم,1.8414289867990572,1.8414289867990572
يستغلوها,1.841342081650059,1.841342081650059
خافي ربي,1.8409388592109164,1.8409388592109164
غابه,-1.8405198958824842,1.8405198958824842
درتو,1.840121766675341,1.840121766675341
الذهب,-1.8393254024104095,1.8393254024104095
الزهر,-1.8390192611699265,1.8390192611699265
ناقه,1.8386815157792618,1.8386815157792618
وكمل,-1.838573450727454,1.838573450727454
لمال,-1.8383812496562242,1.8383812496562242
والعار,1.8377752312430822,1.8377752312430822
حامض,-1.8375161486472538,1.8375161486472538
المعني,1.835140853374771,1.835140853374771
باتم,1.834079792958193,1.834079792958193
ولدي,-1.833987498651292,1.833987498651292
يقولك,1.8335710941219927,1.8335710941219927
التراث,-1.83174175767036,1.83174175767036
ساكت,1.8316413897164756,1.8316413897164756
طماعين,1.8313484337639392,1.8313484337639392
عمو نكاز,-1.8310261185474714,1.8310261185474714
صمت,1.8295180825332584,1.8295180825332584
الضربه,-1.8293805985719758,1.8293805985719758
فالناس,1.8293695800304717,1.8293695800304717
الرساله,-1.8293368871977824,1.8293368871977824
با,1.8291894004323748,1.8291894004323748
سرق,1.8290308568916898,1.8290308568916898
ساره,-1.8283498548525077,1.8283498548525077
مايديرش,1.8279986395906915,1.8279986395906915
العفن,1.8274423580938568,1.8274423580938568
فر,-1.8265203060347601,1.8265203060347601
حلو,1.8254591705724055,1.8254591705724055
فالكلام,-1.8250187933446596,1.8250187933446596
الصراحه,-1.8249095836040128,1.8249095836040128
غاضو,-1.824799636169372,1.824799636169372
عنده,-1.8246152311231094,1.8246152311231094
العالم بحاجه,1.8246000296905471,1.8246000296905471
ثوره,-1.8245946178789576,1.8245946178789576
مولوديه ويدك,1.8244573939331103,1.8244573939331103
قدرت,-1.8242414293334364,1.8242414293334364
تكلوها,-1.8237774181398805,1.8237774181398805
ولما,1.8235516253010036,1.8235516253010036
يوفق,-1.8223089878807894,1.8223089878807894
اخونا,-1.8219288359953583,1.8219288359953583
يدلك,1.8219151778413216,1.8219151778413216
ادير,1.8216154177180206,1.8216154177180206
الاغلبيه يحبوهاش,1.8215069295226891,1.8215069295226891
ظهر الاغلبيه,1.8215069295226891,1.8215069295226891
يحبوهاش,1.8215069295226891,1.8215069295226891
جايك,1.8214373046661911,1.8214373046661911
المستوي,1.821296151938489,1.821296151938489
لابد,1.8207893293823287,1.8207893293823287
يوصل,-1.820735670516885,1.820735670516885
اسامه,1.8201964005719993,1.8201964005719993
نصف,-1.8196455663680366,1.8196455663680366
التضامن,-1.8195177475501987,1.8195177475501987
الاصبع الازرق,1.8189337266036103,1.8189337266036103
يخلصو,-1.818606888022414,1.818606888022414
مكه,1.8182088692295302,1.8182088692295302
درك,-1.818201100655638,1.818201100655638
شء,-1.8180617500017169,1.8180617500017169
شنقريحه,1.8179669151327702,1.8179669151327702
ارحلوا,-1.817262187395038,1.817262187395038
حياه الرفاهيه,1.816782854199341,1.816782854199341
تعرفش,-1.816095878053368,1.816095878053368
العيش,-1.81605157471471,1.81605157471471
المراه الجزائريه,1.8158455213736353,1.8158455213736353
وتشوف,1.8158169156252546,1.8158169156252546
ليه,-1.8153565342590132,1.8153565342590132
معندي,-1.8149184405593999,1.8149184405593999
تعلن,-1.8146497767513254,1.8146497767513254
الفيديو,1.8141005760284026,1.8141005760284026
وملك,-1.813884570912792,1.813884570912792
وسكر,1.8130695447956966,1.8130695447956966
مول,1.8129984008862365,1.8129984008862365
حفضك,-1.8123642202016272,1.8123642202016272
احوالكم,-1.8111841176579033,1.8111841176579033
المعطوبين,1.8102314498761105,1.8102314498761105
الرجل,-1.8098147927046933,1.8098147927046933
يطالبون,-1.8097968978132541,1.8097968978132541
كره القدم,-1.80976941379309,1.80976941379309
الشعبيه,-1.8095193797290285,1.8095193797290285
تحكي,1.8087123827796845,1.8087123827796845
شعر,1.8085716306943198,1.8085716306943198
ملياردار,-1.8085317461655983,1.8085317461655983
اخبار,-1.808510667943148,1.808510667943148
وكم,-1.8082765655507294,1.8082765655507294
يديرو,1.8082158792920267,1.8082158792920267
صوفيا,1.8080005112912578,1.8080005112912578
ياخذ مجراه,-1.807614354395684,1.807614354395684
مجراه,-1.807614354395684,1.807614354395684
الدماء,1.8075461818709582,1.8075461818709582
الشرعيه,-1.8075114747853052,1.8075114747853052
لدرجه انك,-1.807331319366262,1.807331319366262
العظيم,-1.806884312930617,1.806884312930617
واما,1.806583920768955,1.806583920768955
تبان,1.805756356252022,1.805756356252022
مقمل,1.8056972760791834,1.8056972760791834
اله يهديكم,-1.8047693143374874,1.8047693143374874
رواحهم,1.8043604295616722,1.8043604295616722
chkon,-1.8042558458986826,1.8042558458986826
الامنيه,-1.8042403064588168,1.8042403064588168
وحدي,-1.8037053124074063,1.8037053124074063
دمك,1.8032424060747676,1.8032424060747676
خليها,1.8027019584936217,1.8027019584936217
دماء,1.802318460312059,1.802318460312059
اخطيكم,1.8022505199772874,1.8022505199772874
الولد,-1.8020527535193658,1.8020527535193658
بالعكس,1.8019894725879992,1.8019894725879992
تهتز,-1.8019038313660831,1.8019038313660831
فالشعب علا,1.8017274117648872,1.8017274117648872
تحي,-1.8015776326913593,1.8015776326913593
يخضع,-1.801136193664964,1.801136193664964
البالون,1.800790445215823,1.800790445215823
ويقلك,-1.8006749931725679,1.8006749931725679
دول,-1.800523073110145,1.800523073110145
يحطونا,1.799887132638014,1.799887132638014
اله الاحرار,-1.7990820259931712,1.7990820259931712
تخدموا,-1.7980452237722517,1.7980452237722517
عندوا,1.7976657930753632,1.7976657930753632
يخرج ربراب,-1.797239081786609,1.797239081786609
بالمختصر المفيد,1.796948397938072,1.796948397938072
جابلي,-1.7968965706327344,1.7968965706327344
مراه,1.7957183037031677,1.7957183037031677
يعطيكم,1.7939390186123205,1.7939390186123205
يبعثون,-1.7930500044308684,1.7930500044308684
الشلف,-1.7928899617835394,1.7928899617835394
اصلي,1.7928234377284942,1.7928234377284942
نشري,-1.7922210853378826,1.7922210853378826
محامين,1.7921294716304428,1.7921294716304428
انجازات,1.7920468992753118,1.7920468992753118
المالك,1.7915954113236403,1.7915954113236403
يمكني,-1.791581789934506,1.791581789934506
وطنيه,-1.7915366235502277,1.7915366235502277
ولاكن,-1.7914115351035127,1.7914115351035127
مساكين,1.7906772751379663,1.7906772751379663
الحسد,1.7905766895138417,1.7905766895138417
سمعه,1.790035339209939,1.790035339209939
لافراد,1.7898974433831651,1.7898974433831651
يموتو,-1.7897117463985783,1.7897117463985783
المعقول,-1.7883102227806325,1.7883102227806325
الكره,1.7877948355423146,1.7877948355423146
روح امك,1.7870080120606195,1.7870080120606195
يعلم,1.78674637445739,1.78674637445739
تاعنا,1.7861690736442584,1.7861690736442584
لهيه,-1.7845467789961535,1.7845467789961535
امنوا,-1.7843751095151197,1.7843751095151197
تحصل,1.7843341401569612,1.7843341401569612
معا القباءل,-1.7841272356183475,1.7841272356183475
جد متعاطف,-1.7841272356183475,1.7841272356183475
لنظام,1.7837123975969262,1.7837123975969262
حطيت,-1.7826780624011915,1.7826780624011915
فرقه,1.78263905278439,1.78263905278439
حمير,1.7822562189976572,1.7822562189976572
الكحله,-1.7821556817344593,1.7821556817344593
خبير,1.781055103445553,1.781055103445553
الماركه,1.780918798808874,1.780918798808874
لونها,-1.7804732420726164,1.7804732420726164
لحمير,1.7801081508784604,1.7801081508784604
اسحب,-1.7796202828575174,1.7796202828575174
وبعدها,1.7794644008990264,1.7794644008990264
الجلفه,-1.7790655124938453,1.7790655124938453
الفواتير,-1.7784849951756514,1.7784849951756514
ياسي,1.7783810554966322,1.7783810554966322
شرفنا,1.7780736435180629,1.7780736435180629
امراه,-1.7780704777275358,1.7780704777275358
سعدي,1.7772712747821937,1.7772712747821937
حسبيا,1.7766421524178433,1.7766421524178433
ناطحه,-1.7757726076927742,1.7757726076927742
chab,1.7756439686930896,1.7756439686930896
بيكم,1.7749932069117125,1.7749932069117125
لوح,1.7742046222637151,1.7742046222637151
يسقط حكم,1.7739807879158964,1.7739807879158964
اصول قباءليه,-1.7735857705271216,1.7735857705271216
اصول,-1.7735857705271216,1.7735857705271216
يديها,1.7734140463053651,1.7734140463053651
متابعين,-1.7728155429239079,1.7728155429239079
تقلهم,1.7727912786249316,1.7727912786249316
مشاركه,1.7725223889909523,1.7725223889909523
حاملين,1.7724235386474125,1.7724235386474125
عاي,1.771980173757407,1.771980173757407
كلش,-1.7719487530336437,1.7719487530336437
cha,-1.7718257744025332,1.7718257744025332
بنك,1.7712402031022498,1.7712402031022498
اختي,-1.7699346817645676,1.7699346817645676
ارخس,1.7697928115669315,1.7697928115669315
قلب,-1.7696476075831948,1.7696476075831948
الله يهديكم,-1.7694787410862707,1.7694787410862707
اسعد,-1.769227725263153,1.769227725263153
وكان,-1.7686925011626495,1.7686925011626495
اختفاء طاب,1.7684559063552847,1.7684559063552847
اهدرونا اختفاء,1.7684559063552847,1.7684559063552847
اهدرونا,1.7684559063552847,1.7684559063552847
ملياردير,1.7684439487622172,1.7684439487622172
وهران,-1.7683708526471271,1.7683708526471271
يحيا,-1.7675486157400386,1.7675486157400386
الاف,1.7670253405447571,1.7670253405447571
الواقع,-1.7669660440672548,1.7669660440672548
متعاطف,-1.7668530980802035,1.7668530980802035
اتقو الله,1.766192308030965,1.766192308030965
والشتم,1.7661226555698808,1.7661226555698808
شيء مبروك,1.766118063594051,1.766118063594051
فن,-1.7653931100576619,1.7653931100576619
اويحيا,-1.7653420492759218,1.7653420492759218
15,-1.7648102561947954,1.7648102561947954
طرق,-1.764777985907719,1.764777985907719
استاذ امير,-1.7647761305012764,1.7647761305012764
تقريبا,-1.7644233125379973,1.7644233125379973
عاده,-1.7637798271951068,1.7637798271951068
صحاب,-1.7628265080192747,1.7628265080192747
التاريخ الميلادي,1.7620954503846438,1.7620954503846438
كا,1.7620435438179518,1.7620435438179518
تهمه الارهاب,-1.7618487727345042,1.7618487727345042
نادي,-1.7617767475352888,1.7617767475352888
بالبيض بغل,1.7615446537291168,1.7615446537291168
يرزق يشاء,-1.7610174694974974,1.7610174694974974
بخير,-1.7608131589348666,1.7608131589348666
رب,-1.7608070138068033,1.7608070138068033
التحقيق,-1.7606699662784862,1.7606699662784862
عدم,-1.760285161472912,1.760285161472912
فارغه,-1.7602621099934417,1.7602621099934417
شوف,1.7594466940001132,1.7594466940001132
كليب,1.7590462299257446,1.7590462299257446
ايام,-1.7582507051667646,1.7582507051667646
حسبتونا,1.757134518479552,1.757134518479552
باباه,1.7570273719174365,1.7570273719174365
الامانه,-1.7566054452117983,1.7566054452117983
والقواوده,1.7564967455937979,1.7564967455937979
اوروبا,-1.7562577068489977,1.7562577068489977
يعطيك,1.756241216923021,1.756241216923021
بالجزاءر,-1.7559682163577992,1.7559682163577992
لاني,-1.755823882481074,1.755823882481074
دعم,-1.755668812471165,1.755668812471165
اكدلي,-1.7556348748115036,1.7556348748115036
شاويه,-1.7555684982953215,1.7555684982953215
وجيت,1.7548427656665517,1.7548427656665517
مانعرف,-1.7544324833784077,1.7544324833784077
الرابط,-1.7544130500596695,1.7544130500596695
ورمضان,1.754276220518143,1.754276220518143
راكي,1.7537578091374386,1.7537578091374386
اعراض الناس,1.7536184408276299,1.7536184408276299
احشم روحك,1.7535758192430309,1.7535758192430309
عسكريه,-1.7525773539862366,1.7525773539862366
bla,1.7524305610336455,1.7524305610336455
تشري,-1.7524145649407237,1.7524145649407237
يجي,1.7520974613491065,1.7520974613491065
ختي,-1.7512915247549432,1.7512915247549432
لحق,1.751037679213185,1.751037679213185
يشري,1.7509523273817231,1.7509523273817231
rouh,1.750733838822047,1.750733838822047
جمله,1.7504407995879676,1.7504407995879676
تقاطع,1.749152829153333,1.749152829153333
خارج الحدود,1.7491412504948742,1.7491412504948742
والتهرب,1.7488069463251297,1.7488069463251297
والتهرب الضريبي,1.7488069463251297,1.7488069463251297
الضريبي,1.7488069463251297,1.7488069463251297
كفر,1.7488056857074843,1.7488056857074843
انتضر,-1.7485494243371775,1.7485494243371775
ديدين كلاش,1.74804273568064,1.74804273568064
ثلاجه,-1.7477450419659946,1.7477450419659946
زدت,1.7473041598898615,1.7473041598898615
بالف,-1.7472528483270513,1.7472528483270513
غالي,-1.746873859940891,1.746873859940891
نعرف,-1.7467795549372278,1.7467795549372278
لايك,-1.7463491515661076,1.7463491515661076
امانه,-1.7462502372302116,1.7462502372302116
المفسدين,1.7461304422650508,1.7461304422650508
ونتوما,1.7460462431467576,1.7460462431467576
النظام العسكري,1.7459868441248416,1.7459868441248416
رسمي,-1.745895436318596,1.745895436318596
الضاله,1.745864112592757,1.745864112592757
mabrouk,-1.744629822008568,1.744629822008568
الخزي,1.7442391528020496,1.7442391528020496
جماعه القايد,1.7441515720453418,1.7441515720453418
قداه,-1.7440955020213735,1.7440955020213735
مابين,1.743939111149981,1.743939111149981
تحاسب,-1.7438978262584546,1.7438978262584546
الشيوخ,1.7438280803799973,1.7438280803799973
اله عز,-1.7435085180614514,1.7435085180614514
تخون,-1.743331201577504,1.743331201577504
تفتخر,1.7425110765084362,1.7425110765084362
جياحه,1.741604520090895,1.741604520090895
العدل,-1.7415996498674535,1.7415996498674535
كلشي مبروك,-1.741140103838611,1.741140103838611
غدار,-1.741001130189335,1.741001130189335
العبه,-1.7409195930207035,1.7409195930207035
العنب,1.7405564368344149,1.7405564368344149
صراله,-1.7402144234535617,1.7402144234535617
ناس تيزي,1.7401221196092682,1.7401221196092682
يطغاو,-1.7400013097981282,1.7400013097981282
تبارك,-1.7395443903146106,1.7395443903146106
علابالك,-1.7389466694627695,1.7389466694627695
لعنه الله,1.7383933899793294,1.7383933899793294
تهنينا,1.7378979057404162,1.7378979057404162
نسقسيك,-1.737893385603847,1.737893385603847
يسكتوهم,-1.7378779201212016,1.7378779201212016
غايه,-1.737663571670606,1.737663571670606
اميين,-1.7358537157252159,1.7358537157252159
جايه,-1.7356269732600005,1.7356269732600005
السعوديه,1.7352387802805684,1.7352387802805684
وانتوما,1.7352092515020852,1.7352092515020852
يغرد,-1.7347262052871149,1.7347262052871149
انقش,1.7344959169005303,1.7344959169005303
