texte,vrai_label,label_predit,est_correct,probabilite_positive,probabilite_negative
🖕🏻,1,0,False,0.38661665,0.61338335
امين اخوتي فرحتوني بدعائكم,0,0,True,0.24730852,0.7526915
بصح مارديتش السءال,0,0,True,0.37100437,0.62899566
اسوء سياسه لجلب التفاعل سياسه الحملات الانتخابيه الجزاءريه,1,0,False,0.39637327,0.6036267
اغسل فمك بش تهدر ربراب,0,1,False,0.5553955,0.44460452
الله يقبل,0,0,True,0.26991993,0.73008007
تعريف الجزائري هذا,0,0,True,0.34980118,0.6501988
راك غير دير فالفتنه اوماتربح غير صبعي الوصطاني تقعد علييه,1,0,False,0.38997507,0.6100249
نتا منين يرحم باباك,0,0,True,0.3328972,0.6671028
نوض هز قلايطك جسم فاني وحياه فانيه يتزوج يخدم قدو حالتو مش لازم قاع ديك اشياء,1,0,False,0.30700657,0.6929934
rouh t9awa,1,0,False,0.34161717,0.65838283
كي تكون نتا تقسم فل الارزاق قلهم ميولدوش,1,0,False,0.4830578,0.5169422
الكلاب فرنسا تفو عاله سياسه الحيوان الحديقه الحيوان بين لمغرب وتونس,1,1,True,0.6523224,0.3476776
نظام ارهابي ودجينرو حركي وباذن اله الشعب سينتصر,1,0,False,0.3751227,0.62487733
ينقصنا الا تعرضو علينا عبر الفيسبوك قضايا المجرمين حق انفسهم نتيجه تربيه والديهم السيءه القضايا رجاء لاتنشروها لاتحرضو الانتحار بطريقه مباشره,0,1,False,0.5780988,0.42190123
البنه رهي كامل فرماج فريكو,0,0,True,0.39487752,0.60512245
اتمنا يحق اله حلمك ويكون هدا هديه,0,0,True,0.24408612,0.75591385
توفيق والشعب معاك يا ربراب,0,1,False,0.6485151,0.3514849
اه يا بوخانه,1,0,False,0.46443796,0.53556204
وهل معطوب اله,0,0,True,0.36917576,0.6308242
المجتمع الجزائري ذهب في مهب الريح المجتمع القالمي عينه من المجتمع الجزائري السروال هابط المناقش الشعر مشوك الفم الخامج مجتع لايغار على عرضه واش اجيك منهم,1,1,True,0.7788835,0.22111648
حسبتونا مهابيل تهدرو على رواحكم ما تسمعوش هدرتنا الله يلعنكم يلعن كل موضف في جيزي الله يلعن كل خاين سارق انتهازي فيكم,1,0,False,0.19038029,0.8096197
tsema lil ga3 ou hia tahra9 fik ou nedt sbah khredjtelna be istintaj ta manach habsine bel bayd 😅,1,1,True,0.6169545,0.3830455
مزيه منيش وحدي,0,0,True,0.3393951,0.6606049
اطليقو سراح ربراب,0,0,True,0.29652873,0.7034713
يا شيخ ما افهمناكمش واش اتكونوا انتم خطابك غير واظح,0,1,False,0.6983803,0.3016197
نيك مو لي يسمع هاذ لعفن ونيك مو لي يكومونتي نيك مو لي يستغفر يسمع الغنا نقوشه وقحاب كيما راكم كامل,1,1,True,0.80293167,0.19706833
ربراب رمضان العام برعايه مارغرين بلاط,0,0,True,0.4109826,0.5890174
هل يوجد لديكم نقطه توزيع في غردايه,0,0,True,0.24237818,0.7576218
واله اعطيني وجهك نقابل بيهتبدلو كي التاته,1,0,False,0.40300125,0.59699875
تعاطف المغنين ربراب بابا شء خطير يا الهي,0,0,True,0.47206658,0.5279334
نعلم انك حثاله السلاله سلاله زيط زيط زيط زيط,1,0,False,0.4842898,0.51571023
فريت اوملات بالبيض اه يا طبي 🙄😅,1,1,True,0.589486,0.410514
سيريسلي لي يلبسو لاكوسط لاريني اعطيه غنيه نتاع بيلو يعطيك ختو نورمال,1,1,True,0.6007831,0.3992169
الرابحين الطمبوله,0,0,True,0.34348473,0.65651524
ومشاكل الحدود مع المروك ثاني راهم غير ينومو فالشعوب جيش الجزائر وجيش المروك خاوه خاوه وعلى شعبهم طايحين بالهراوه 🤣,0,1,False,0.7460786,0.2539214
ربي يحفظك استاذنا ويستر بلادنا واولادها من كل شر والمجد والخلود لشهداءنا الابرار,1,0,False,0.44220194,0.557798
خصني البنيان لازم جارك يسموه طيب,0,0,True,0.30961198,0.690388
3ar abi ki rak haka ana nqolek tahia israël 🇮🇱 tahia tmazgha ♓😂,1,1,True,0.5691228,0.4308772
ونتا ماكش باغي ولا كفاه راح يديوها من خزنه تاع بباك نتا بعت عمرك كيفو يا كرفه كرف غير لبلاق,1,1,True,0.5079576,0.49204242
احذيه ربراب يظنون انهم فوق العداله مخلوقات عديمه الشرف تدافع عن لص كان يبيع لها السكر باضعاف سعره,1,1,True,0.739883,0.260117
اوه خصاره نسيت واش جيت نقلك,0,0,True,0.39785802,0.602142
مبرووك عليك ربي يوفقك,0,0,True,0.33148256,0.6685175
ياودي ياو فاقو الحمدلله الجزائر فات عليه وين يبان داعش رانا واقفين وعندنا جيش واقف اللهم مالك الحمد يارب بعدونا غير نتم,0,0,True,0.46333757,0.53666246
مالا جيبلنا ختك تفرحناا,1,0,False,0.3100005,0.68999946
خامجه فوحه,1,0,False,0.3414522,0.65854776
اه يا شياتين يا عبيذ ربراب تخموا على انفسكم وما تخموش على الشعب الرزق او بيذ ربي وسوارذ لسرقها من البنوك الجزاءريه راح ذار بيها مشاريع عنذ ماماه فرنسا سوارذ الزوالوله او لذار اخلص,1,1,True,0.8142078,0.18579221
ام كا العاده ديما القمه,0,0,True,0.32975572,0.6702443
الاحرار في كل مكان او متخافش عليهم,0,0,True,0.32864258,0.6713574
عيبهم انهم سرقو صفر دينار لو كانو سرقو الملايير كانو سيكرمون لك الله يا جزاير,0,1,False,0.7247964,0.2752036
نسرق الفرماج من كنت صغيره امشي قودي يا كرفه خساره الكاسكيطه لي فوق راسك ولعلام لي مورا ظهرك يا,1,1,True,0.7978268,0.20217317
هاذا لقيط جبري,1,0,False,0.37830436,0.62169564
wach dekhel matob fi ha chi ayaghyoul ue3ni aghyoul akhirik enta tehan blekwaght,1,0,False,0.4077714,0.5922286
ولد عباس تبانلي قريب يخرج,0,0,True,0.40660992,0.5933901
نتا باين تبع ماميدو صبوحه نقوشه هادوك درت هاد لميم,1,1,True,0.5002757,0.49972433
زيدلها المازدا,0,0,True,0.33465824,0.66534173
لفاندوفسكي برجلو مركا خمسه في خمس دقايق وهادو 12 دقيقه ممركاوش 😞,0,0,True,0.40489882,0.5951012
بمقابل,0,0,True,0.3871044,0.6128956
روح نيك اختك,1,1,True,0.5352138,0.46478617
روح يا اويحى يا الحيوان كل الياهورت غير انت اولادك,1,1,True,0.74763006,0.25236994
المهم والاهم تلمس قدمك ارض الشهداء ستدفن كالكلب بلاد الكفار ياكافر,1,1,True,0.5524532,0.44754678
ااه اكبر يسعد ربراب,0,0,True,0.3203149,0.6796851
عشنا وعاش اجدادنا على التمر واللبن وسنعود لهما,0,0,True,0.37003267,0.62996733
او فاقو,0,0,True,0.31245005,0.68754995
يستهل انسان صادق,0,0,True,0.3071089,0.6928911
وجه بيت ماء 😂,1,0,False,0.36992905,0.6300709
اوك ميرسي,0,0,True,0.2940198,0.7059802
wallah ma andek 3lamn tahachmi zayla,1,0,False,0.39578575,0.60421425
مضغووط يا ربك 💦,1,1,True,0.52265686,0.47734314
مزالك تهدر عيش سكتنا شويا,1,0,False,0.46321413,0.53678584
ترر,1,0,False,0.38235587,0.61764413
مزيه والا طارو,0,0,True,0.30773532,0.6922647
كول واعر يا ختي سلمى جبتيه في الشبكه نيشان 👌,0,0,True,0.4471267,0.5528733
فريت اوملات بالبيض 😁,0,0,True,0.3955404,0.60445964
وكان ينيك لاطفال,1,0,False,0.2715558,0.7284442
وعلاه يندمو كاسيميرو جابو بيه دوري الابطال ويجيب بدراهم برناردو سيلفا المهم الدراهم داخله خارجه ما,0,0,True,0.3217453,0.6782547
قوللنا منين جبت دراهم تع q3,0,0,True,0.34154314,0.65845686
nikk,1,0,False,0.38235587,0.61764413
بصحتك امير خونا مبروك الف مبروك وديما عقابهم,0,0,True,0.19416174,0.8058382
راك تشوف خويا,0,0,True,0.36241013,0.6375899
انا من قالمه حابه نشري طباخه جاده وين نقطه البيع,0,0,True,0.19102408,0.80897593
تهنو من بلد الشر المعرفه,0,0,True,0.26616982,0.7338302
استخبارات امريكا تحذر ام تحظر لانه المعروف الاستخبارات تحظر لكوارث تبحث عمن ينفذ,0,0,True,0.47630307,0.5236969
باذن اله مانزيد نشري الخرده تاعهم,1,0,False,0.25452057,0.74547946
سلعه شابه يامير اله اله قلي منين شريتها,0,0,True,0.18433413,0.81566584
ça va chwia mn frr 😆,0,0,True,0.40166014,0.59833986
حمدان خويا علابالي بلي انت حنين تسمحش فيا تشريلي وتبعثهم,0,0,True,0.28384748,0.71615255
حسبنا الله نعم الوكيل,0,0,True,0.24482164,0.75517833
مايعرف تاريخ امازيغ نصهم قارينو فايسبوك شويه حكايات يقلك اقري تاريخ,0,0,True,0.39803958,0.6019604
سقسي وما عليك 😂,0,0,True,0.3342009,0.66579914
كاين بالتقسيط انا متقاعد,0,0,True,0.23996775,0.76003224
كل واحد عند مخ يفكر بيه كل واحد مسؤول على نفسه اللي حاب يموت في سبيل المالي اانيجر يموت كما قال رويشد,0,0,True,0.35891342,0.6410866
بيتران,0,0,True,0.3869896,0.6130104
كي نتي كي هوه في زوج زيدين فضلامه,1,0,False,0.49700946,0.50299054
اعطيني الوصفه رجاء,0,0,True,0.31141976,0.6885803
افف,1,0,False,0.38235587,0.61764413
هاد وين كنت نتفرج في inception روعه,0,0,True,0.35273898,0.647261
نسيت ميسي رونالدو,0,0,True,0.36152762,0.6384724
قنبله نويه الاستاذ محمد العربي زيتوت فظح كوارثهم الارهابيه تسقط المافيا العسكريه,1,0,False,0.43003073,0.5699693
يا خماج يا زيطوط الكلب يا ديوث كفاك نميمه فتنه حسابك عسير اله,1,1,True,0.7883467,0.21165329
ختك حبيبي,1,0,False,0.34858584,0.65141416
روحنا لتصنيع السيارات ليس خدمه للمواطن بل مخططات العصابه للسرقه كما العاده,1,1,True,0.5562525,0.44374752
تحيا الجيش الوطني الشعبي قاهر الخونه والعملاء العصي لمن عاصي تحيا شنقريحه يعطيكم طريحه ياخونه,1,0,False,0.2683918,0.7316082
البشر يعتبر بالوباء بالزلازل بالفياضانات باي مصيبه يءمن بان المصاءب عقاب اله بما كسبت ايدينا الهم ردنا اليك ردا جميلا تءاخذنا بما فعل السفهاء منا,0,1,False,0.7521704,0.24782962
الله يعطيكم الصحه ويبارك لكم فيما رزقتم يا اصحاب الخير اخوكم من سيدي بلعباس,0,0,True,0.4474691,0.5525309
صباح الخير من سطيف العالي,0,0,True,0.31426677,0.6857332
فريت اومات بلبيض نييك مك,1,0,False,0.35123456,0.64876544
وقتاش التغير شاء اله صالح الشعب,0,0,True,0.20964438,0.7903556
نسمع سولكينغ برك 🤷,0,0,True,0.3544721,0.6455279
نعرف مغضوب الكسكاس لخرين مانعرفهمش,0,0,True,0.43946314,0.56053686
انا ليس لدي هاتف مثل هدا وانا احلم بيه طيله حياتي,0,0,True,0.30638224,0.69361776
شعب مزال يخمام كرشو,1,0,False,0.28202954,0.7179705
karita,0,0,True,0.38235587,0.61764413
لقحاب عادو يعطو رايهم سيادهم,1,0,False,0.22888225,0.77111775
تدي حقها بقوه المباشر,0,0,True,0.3045043,0.6954957
مبروك بالصحه الهني طول العمر,0,0,True,0.27298224,0.72701776
مابوني لي جواغ تاع ملهيه,0,0,True,0.47523153,0.5247685
الهاشتاق يطلع ظرف وجيز معروف مصدره يعني المشكل كامل شخص ربراب السءال شكون,0,1,False,0.6773965,0.32260352
مبروك عليك وعلينا رب يسترك ويحفظك وينصرك في كل اعمالك وينجحك,0,0,True,0.2732434,0.7267566
خوف الشعب سواء الحكومه موجوده اله يبارك فيكم,0,0,True,0.28584516,0.71415484
nta frii glit,1,0,False,0.3435744,0.6564256
نكفر بيهم,1,0,False,0.3245317,0.6754683
ادري اصاب اخطا البغل تع سلال داءما يعميها بعيدا السياسه اقول مرحبا لسورين بلدكم الثاني انصر اخاك المسلم يا عبد اله سمعتم العيوب عليهم فقدرو الاوضاع وتركو امرهم له فانتم واله تعلمون شيءا معاناتهم الهم انصر الاسلام والمسلمين رءي ولكلن راي وله اتكلم غيرتا حالنا يا عرب,0,1,False,0.8599932,0.14000678
نلبس لاكوست لاريني مانيش كعبه,0,0,True,0.44839925,0.55160075
اخي هذا موقع حقيقيه او ماذا انا قتلك راني سيريوا,0,0,True,0.20126496,0.798735
هدرتو غير على الحوايج لي قاعدين يغالاو نسيتو ما هدرتوش على لي ديما يرخس 😁,0,1,False,0.5060813,0.49391872
الجهل 👌,1,0,False,0.2978033,0.7021967
علاه اومليط خبز مثلا تفوه يا,1,0,False,0.44029158,0.5597084
جازاكم اله خيرا,0,0,True,0.25531796,0.7446821
انا نعبد ربي مش مغني,0,0,True,0.2424452,0.75755477
الجام تاعي كبيره عليك يا طحان 💩,1,1,True,0.7488384,0.25116158
شكرا,0,0,True,0.38234362,0.61765635
dz ادخل لبلادك اههضر كيما كان العربي بن مهيدي ما تتخباش كي القحبه تاع البورديل عند سيادك يا الرخيس تاع الشمه,1,1,True,0.6686426,0.33135742
ربي يحفظك اخي العربي تحيه تقدير اليك الاحرار يخرجون رافضون لحكم العصابه مخطاتها الخبيثه,1,0,False,0.3912251,0.6087749
مالا حبسو حتى نتوما من تقديس ربراب 😕 بسبابكم درتونا التشتيت على باقي المطالب,1,0,False,0.2779674,0.7220326
نحن نتفاءل بانتصار بالحراك الله معنا ان شاء الله نعم لا نصل الى الفشل باذن الله,0,0,True,0.16953942,0.83046055
راك حاسدهم خلي يدي حقو لي راه ماديها حداد واويحي وجماعتو متجيش غرام,0,1,False,0.74210465,0.25789535
kayna,0,0,True,0.3842252,0.6157748
بالبركه تستهل خير,0,0,True,0.2843371,0.7156629
كولي الخبيز وسكتي,1,0,False,0.2954946,0.70450544
sidi rayak nahtarmoh aya 9oli wach tsupporté nta,0,0,True,0.40306398,0.596936
frites omelette bel baydhjus orange ta3 tchina,0,0,True,0.41792086,0.5820792
عفن السلام,1,0,False,0.32290444,0.67709553
الرئيس وحيد لفات سلال في تهريج,1,0,False,0.3732023,0.6267977
استقلال مختطف فيق يا شعب,0,1,False,0.5352937,0.4647063
وعلاه ما يستعملوش الجير كما بكري سهله مشي غاليه,0,0,True,0.24254279,0.7574572
شاوي افتخر لي مايعرفش اصلو يروح يشعل روحو,1,1,True,0.5255265,0.47447348
زبنطوط زعيم الابقار,1,0,False,0.24298897,0.75701106
كلنا عندنا ذره مكعب داخلنا,1,0,False,0.4282887,0.5717113
علش لاريني عيب 😙,0,0,True,0.38718352,0.61281645
انتوما لي راكو تسبو من كلا الطرفين حمير التهريب يخدموه المعلمين القياده من كلا الطرفين يا لحمير احد يدخل الزطله لدزاير احد يدخل الكاشيات للمغرب هدم بيوت الناس هذا عيب رخيس لي قال بلي هاذو خونه يجي لباب العسه يشوف الارض التي تقع على الحدود ملك لمجاهد كان يهرب السلاح وقت الثوره حتى المغاربه حاربو معانا يا لفرخا ونتا يا لحمار لي راك تسب الجزاير والله خطاتكم دزاير الله يا المجاعه غي لا حكمتكم انعلو الشيطان خطيكم من السب مفارخ الكيف راه يفوت فالبحر بالقليسور مشي على التراب يا محمر المهم تحيا المساكين بغا مغاربه ولا جزايرين,1,1,True,0.7840661,0.21593392
ربي يحفدك استاذ يرحم روح امك الطاهره انشاء الله قاع نربحو نجيبو الباك هاد العام,1,1,True,0.6817119,0.3182881
حثاله المجتمع,1,0,False,0.3456151,0.6543849
ازول فلاك تحيه امازيغيه القلب,0,0,True,0.3205566,0.67944336
خم الذنوب لي راك تدي فيهم يا وليد القحبه,1,1,True,0.57557124,0.42442876
li ysiporti tajnat ou csc hdouk mhalbin 🤣,1,0,False,0.49775326,0.50224674
راك ترحي الماء,1,0,False,0.35324463,0.64675534
stfuمثقفين لودو are here,0,0,True,0.31377557,0.68622446
مكاش مكعبات كيما نتوما ههخخ,1,0,False,0.3972921,0.60270786
من الصين والى الصين😉,0,0,True,0.26273444,0.7372656
wach d5l crb dok ana wa9il ani ntnaq l3l,1,0,False,0.3869168,0.61308324
حياك اله اخي امير,0,0,True,0.20218614,0.7978139
بصح بالامس لقريب كنتي دوري بيه وتشيتيلو هذي مدرتيلوش بيبا واليوم واش صرا زعمه مخلاكش مونك,1,1,True,0.5370176,0.46298242
kelba,1,0,False,0.3818881,0.6181119
صحا عليك امير دبلوم ان شاء الله يكون فال خير عليك مزيد من التعريه للنظام بدون رحمه,1,0,False,0.25539026,0.7446097
بصحتكم انتها الحراك مبروك لعصابه سوفه يطلق سراح ربراب لاكن مبروك لعصابه والسب الملال,1,0,False,0.15584014,0.84415984
لطفي الله يخليك تبهدل في خسارين لبلاد,0,0,True,0.24240895,0.75759107
يا سبي جسدت واقع قهويين او مكعبات او قطيع او نورمي او غاملين او وات ذا فاك صوره واحده,1,1,True,0.7818403,0.21815968
جيقا ويقلك ستوكي ياناس العلم راهم لحقو جيقا وحنايا مازلنا روطار,1,0,False,0.29291385,0.70708615
اه مونيا وشي لي قاتلو هداك الوقت عندهاا الف حق مع الوقت راني نزيد نتاكد حاشا لي مايستاهلش,0,1,False,0.5740704,0.4259296
كذاب,1,0,False,0.38389394,0.61610603
وزيد اتحاد الحراش,0,0,True,0.2960978,0.70390224
والله اخويا الى من نيتو واقيلا موضي كاع وغادي يصلي,0,0,True,0.28717494,0.71282506
مملكه ماروكو,0,0,True,0.31636587,0.68363416
حتى فالخيال مكانش💁,0,0,True,0.27626678,0.7237332
هادي لباج تعي وناسها صح يعيو يعرفو دين لعقيله,1,0,False,0.41377714,0.5862229
السلطه انتظار استرجاع الاموال المنهوبه طرف تبون لتسويه وضعيتهم,0,1,False,0.5498637,0.4501363
ليست قضيه مراقبه حكومه الذاء دواء لانه مرتبط بتصرف الساءق اثناء القياده كيما يقول المثل لخاف سلم,0,1,False,0.63279104,0.36720896
ارفع راسك فانت جزائري 💪,0,0,True,0.3657489,0.6342511
kas jus orange ta3 della,0,0,True,0.45930377,0.54069626
نسيبورتي غير مولوديه,0,0,True,0.28190023,0.7180998
عاهرات نتاع شكوبي واحد يشوفكم يتوسوس من لبنات اوكل فزدتو على بنات فاميليا لواحد يحوس على بنت فاميليا ميلقاهاش,1,0,False,0.30907974,0.69092023
يعجز اللسان عن التعبير,0,0,True,0.25614482,0.7438552
والله لو بقيتي في دارك خيرا لك حتى وصلت بك هذه المعصيه للسب والشتم حتى وان كنت على حق فلا بد من الستر والحفظ ان كنت ابنت عائله لكن لن تنتظري من الدوله شيء في اشفاء الغليل يا عزيزتي سمحيلي على كل حال,1,0,False,0.2005715,0.79942846
tfoo,1,0,False,0.38166857,0.61833143
مبروك عليك خونا هذا وين تزيد تهبل عبله,0,0,True,0.2004553,0.7995447
ma9sthach ga3 ki jbadt crb,0,0,True,0.45421067,0.54578936
لاشكر علي واجب,0,0,True,0.3437305,0.6562695
انت اهنا راك كشفت روحك بنفسك انت كونت كونطر القاءد صالح قيد الحياه واليوم راك معاه انت اكبر منافق وحتاله تريد زعزعه الجيش الجيش كبير,1,1,True,0.7511908,0.24880922
قالي ماكاش ديسبونيبل,0,0,True,0.32425976,0.67574024
enti ta3 ebla ya ele kahba,1,1,True,0.5343541,0.4656459
تحليل لا اروع استاذنا الفاضل العربي زيتوت قاهر كبرانات فرنسا,0,0,True,0.38632134,0.6136787
اوو المهم عندنا رايس,0,0,True,0.33691907,0.66308093
مبارك ان شاب الله دوله مدنيه ماشي عسكريه,0,0,True,0.250735,0.74926496
نيك مك يا النقش نحكمك نرضعولك,1,1,True,0.6424205,0.35757953
لديد روعه,0,0,True,0.31810826,0.68189174
المشكل مشي فيهم عفوا فيهن المشكل اللي يتبعوهم لانو كون مشي الغامل التافه اللي يتبعهم كون ماشفناهم ما سمعنا بيهم قاله خصنا رئيس ياو ارتقوا فالقاع يشهد ازدحاما رهيبا,1,0,False,0.36874402,0.631256
مكانش البندير عندهوم,0,0,True,0.29177687,0.7082231
فريت اولامت ومعاها بيض مغلي اين الخلل في الموضوع 🙄,0,0,True,0.33688685,0.6631131
حسنا اله ونعمه الوكيل فيكم العصابات,0,0,True,0.31108397,0.688916
حبه قراطوي مكاش ولا 😂,0,0,True,0.2790444,0.7209556
على اساس هاد الحياه راك عايشها يا ادمين لوكان تروح تعطي ماشي خير باين من هدرتك نتا ذراري لوكان جيت كبير تسوفري على الخدمه ماتهدرش هكداا,1,1,True,0.6735854,0.3264146
الشعب ما عادش يتكل على الحكومه الداعمه للفساد وراح يبني بلاده تحيه لاهل جيجل,1,1,True,0.58523256,0.41476744
قستهاش,0,0,True,0.3775223,0.6224777
استاذ ربراب رانا عارفين شكون لي يتحكم فاسوق السكر والزيت ورانا عارفين التهديد لي كونت تسمع هدو ولاد حرام حبو يمسحو كلش فيك,0,1,False,0.58617175,0.41382825
الامور اصبحت جهويه مقيته غير وليد القحبه نتاع ربراب الي اخلص اكثر من الجميع يا حمير فرنسا في تيزي وزو حاشا القبائل الاحرار نحن نتكلم عن نطف ديغول القذره,1,1,True,0.6927019,0.30729812
من وعد وفي للاسف رئيس كادب,1,0,False,0.35591805,0.64408195
هذا كافي قليط شبعه الدبوز التخمارتي,1,0,False,0.40413645,0.5958636
❤💚 mouloudia,0,0,True,0.3336377,0.6663623
كلشي مبروك ربي يحفظك يحميك يرحم والدك ديما عقابهم,0,0,True,0.35812253,0.6418775
روحي ادي حكايتك وروحي تلعبي بعيد تعرف مرت ابا سفيان مرت ابا سفيان هي هند وهند دخل في الاسلام ونتي ادخلي الاسلام ممبعد اهدري يا خانزه,1,1,True,0.8718,0.1282
تاع سطيف كلاهم قلبهم كي ربحاناهم ولاو يجبدو البطولات السابقه تبا خسرت خسرت مكش تموت اسبي,0,1,False,0.7596812,0.24031878
جيب اختك للحراك يكالوها,1,0,False,0.343235,0.656765
مبروك علينا يا امير هكدا العصابه تحكملك الختان,1,0,False,0.28729248,0.7127075
rt هذا هو معنى في كل الظروف 💪🏻 علابالي قليل لي يفهمها تحيه كبيره لجيشنا الوطني الشعبي n🇩🇿 u01fae,0,0,True,0.46451503,0.53548497
راني حابه الغساله اشحال وين,0,0,True,0.3214698,0.6785302
ديرو العيب ترجعوها السماح نيك السماح,1,1,True,0.5297675,0.4702325
بصح عندكم ادوات ضغط باش يحترم اسم الشركه علاقاتها بالزبائن,0,0,True,0.40078807,0.59921193
يا زيطوط الان رانا مع الزلزال اصبر تتنحالنا الخلعه ومنبعد نولو معاك ضد العصابه ❌,0,1,False,0.7184408,0.28155923
وحنا لاه فخورين بنا,0,0,True,0.3806659,0.6193341
روح تقود لفرنسا تاعك ديك مره من عرضو عليك قلت لا ودوك جاي توحوح ياك حت جنسيه جزائريه اتنازلت عليها طير علينا منسحقوكش ابقا في فرنسا امك يا حركي,1,1,True,0.90222603,0.09777397
اتصلت بيه قالي سلعتك خرجه وانت معني,0,0,True,0.47934312,0.5206569
ربي يحفظك استاذ يرحم امك الهم اسكنها فسيح جنانك,1,1,True,0.58660626,0.41339374
هدوك عصابات الجنرالات الصوص مشي امن هدوك قوم لوط,1,0,False,0.349912,0.650088
😂 والله غير حاجه متخرجني,0,0,True,0.36890852,0.6310915
نيفو السادسه ابتداءي جاي حمار كيما انت تنعتلي واش اندير ياحمار ياخاين عرضك او مديتو روح احكي حكايتك لزيطوط,1,1,True,0.8308477,0.16915232
المغرب عندو الزطله وحنا عندنا القمح كي تصب في مارس العام يجي مليح,0,0,True,0.39451942,0.60548055
اكبر قحبا وبنت حرام هيا هدي تنيك لويسكي وتحرض فشعب وتجي تعطي علينا ان منعندي روحي تخدمي لباس,1,1,True,0.6158938,0.38410622
كل ماقلتيه على الحثاله المازدا قليل عليه الشرفاء من ابناء الوطن بعرفونه ويعرفون بانه ماجور,1,0,False,0.29585713,0.70414287
اسمح في خدمتك عند ربراب وارواح معانا ولا جاتكم غير علي البوليسي,0,0,True,0.26162314,0.73837686
الموهبه ياجريده الخزي والعار هد موهبه الزني والعهر والفجور,1,1,True,0.50063646,0.49936354
ربي يهدي,0,0,True,0.319708,0.680292
مبروك خويا امير يدوملك ويحفظك اله وترجع سالما غانما لاهلك والجزاءر العام باذن اله اثق اله بقاش قد لي فات,0,0,True,0.2665244,0.73347557
اله يرحمك,0,0,True,0.28364366,0.71635634
على حساب هدرتك على مولوديه توجور سور دارولك بونت في فيراج سود,1,1,True,0.5211494,0.4788506
tfooh ya kalb dobaba,1,0,False,0.36204958,0.6379504
واله غي كافي,1,0,False,0.32234055,0.67765945
في سبيل التذكير فان ربراب قام باستوراد الحديد المشع من اكرانيا حيث بعد حادثه تشرنوبيل النوويه قامت اكرانيا بدفع اموال من اجل التخلص من الحديد المشع ربراب قام باحضاره بيعه للجزائريين هذا ما يفسر الارتفاع الكبير في عدد المصابين بالامراض السرطانيه كذلك الكثير من الامراض التي لم يستطع الاطباء تشخيصها نسال المولى عز جل ان يعاملك بعدله,1,1,True,0.8245726,0.17542738
حتشون يمااك,1,0,False,0.33396938,0.66603065
زيدلها الطماطم الاف بعد مكان الفين وخمس ميه للكيلو,0,0,True,0.43408665,0.5659133
حريه تعبير رانا في بلاد الديمقراطيه لا لا هو حر ونحن كجزائريين نستقبل الناس المحترمين ولي يحبونا من,0,1,False,0.6894659,0.31053412
عرفتها تكمل كما هك داروها لبارح فالبندا لتحت نتاع نشره عرفتها بلي يستوهم باه يديروش مظاهره عصابه بمعنى لكلمه,1,1,True,0.76232064,0.23767936
خصني هذي الروميكس والله سيريو,0,0,True,0.34845915,0.6515409
الاخرار لو كنت بالفعل حر لكنت تناضل من الداخل,1,1,True,0.5585833,0.44141668
نكرهو ومانتبعوش بصح مانقبل حتا كلمه كلبه كيما هادي,1,1,True,0.5573315,0.4426685
nta bach talha9 crb lazemlk kho 😉,0,0,True,0.44818842,0.5518116
nktha,1,0,False,0.37856662,0.6214334
مبروك وديما عقابهم ولاد الحركه الكلاب,1,0,False,0.3138133,0.6861867
تقرب نقاط البيع الرسميه لكوندور,0,0,True,0.33980805,0.66019195
كاين سندويش فريت اوملات بالعدس,0,0,True,0.34921363,0.6507864
هذا العبد كان يدعي في كعبه لبوتفليقه ودك مع يسعد ربراب وغدوا معرف معامن,1,0,False,0.37692034,0.62307966
ماشافوش شكيب خليل ماشافوش عمار سعيداني ماشافوش السعيد بوتفليقه ماشافوش بهاء طليبه ماشافوش ابن القايد صالح شافو غير القبايل حداد اويحيى ربراب راكم فاهمين 😉قيوو فقو تمثيلا ترحلو يعني ترحلو,0,0,True,0.4793339,0.5206661
بالله عليكم هل يستحق ربراب الدفاع عليه وكل هذا التهريج حتى ملال شرفطها كاتشوب بنعناع والله سماطه شركه ولديها محامين ومحاسبين ويحاسب باسم القانون راه في التحقيق راه قادر على روحو نترك العداله اذا مادار حتى حاجه راه برئ من التهم البلاد ونديرو راينا تحيا الجزائر,1,1,True,0.73892885,0.26107115
ديرش هذو الخرطي المولوديه كيان اسلام فريق تاع شهداء نادي الطبقه الفقيره ❤💚,0,1,False,0.6149035,0.3850965
جيس كوبو الامام ✌️ 🎩,0,0,True,0.4560511,0.5439489
اولاد الزواوله تتفكرهم هاذ البلاد غير في الدمير,1,0,False,0.31110165,0.6888983
عفى الله عما سلف فهم من الشعب ظروفهم صعبه كان الله في عونهم,0,0,True,0.21247026,0.7875297
اذا الشعب يوما اراد الحقيقيهلابد ان لا تسمع لمخنث مثل المازدا,1,0,False,0.39631045,0.60368955
كونيناف سويسري,0,0,True,0.34975797,0.65024203
الصحفي غسل هذا الحيوانات يلبسو وما علبالهمش واش يقودو تفوو الله يلعنكم,1,1,True,0.56709,0.43291003
قالمه حابه نشري طباخه جاده وين نقطه البيع,0,0,True,0.2864883,0.7135117
المقاطعه حل عقابي يستجيب التاجر يحترم مستهلك بضاعته,0,0,True,0.465731,0.534269
الادمين ملحد باين علابيها ماعلابالوش بلي الناس يعبدو ربي,1,1,True,0.50242525,0.49757475
خونه,1,0,False,0.39504135,0.60495865
