feature,coefficient,abs_coefficient
عطاولك,2.0665960449542258,2.0665960449542258
يالعصابه,2.0657001674987754,2.0657001674987754
موالفين,2.0646396359381094,2.0646396359381094
القدم,2.0642751801767196,2.0642751801767196
يسلك,-2.064203920963733,2.064203920963733
الوفاق,-2.063993923796578,2.063993923796578
لفرونسي,2.0630318665421172,2.0630318665421172
يرحمهم,-2.062035361137891,2.062035361137891
فاعلون,2.06151795118038,2.06151795118038
يسعد,-2.061348085649853,2.061348085649853
هادو,2.060723623654616,2.060723623654616
التضامن,-2.0602595480091526,2.0602595480091526
مولوديا,2.0601585739526587,2.0601585739526587
نتا وين,-2.0601092452955374,2.0601092452955374
الله,-2.059603839971418,2.059603839971418
والان,2.0595287403500278,2.0595287403500278
رؤوس,2.059433946526262,2.059433946526262
يخلصوهم,2.0592113555631424,2.0592113555631424
الوسواس,2.0591381867912304,2.0591381867912304
رياضيات,2.057599851644722,2.057599851644722
خطيك,-2.0566644551545825,2.0566644551545825
تاكلو,2.056251874575246,2.056251874575246
ليزوم,-2.0555156060067743,2.0555156060067743
يحفظ بلادنا,2.0554090065027397,2.0554090065027397
اعلام,2.0550387033262973,2.0550387033262973
تدافع,2.0544455451533397,2.0544455451533397
لدينا,-2.053986908297788,2.053986908297788
بالخير,2.053329049051174,2.053329049051174
كانو يعملون,2.0532861041305175,2.0532861041305175
ماشاء,-2.053250373216132,2.053250373216132
ساره,-2.052547389695478,2.052547389695478
فقيرا,-2.0522861410905353,2.0522861410905353
افهمه,2.0521072693617546,2.0521072693617546
الوقت,-2.051328698790316,2.051328698790316
يدل,2.050805919060993,2.050805919060993
النسل,-2.050294052618267,2.050294052618267
يجوز,-2.0498680138079495,2.0498680138079495
ليس,2.049852754785479,2.049852754785479
تبون مزور,2.0495413365580317,2.0495413365580317
متوفره,-2.0492854363600204,2.0492854363600204
كرهت,-2.0489096136158578,2.0489096136158578
ونص,-2.048775356275977,2.048775356275977
مسلم,2.047791116285127,2.047791116285127
وسي,2.0476109730202174,2.0476109730202174
ربي يهديك,2.0469360787384208,2.0469360787384208
امكن,-2.046577337303759,2.046577337303759
بقاو,-2.0463240596117145,2.0463240596117145
ثمن,-2.046311319475964,2.046311319475964
مع ربراب,-2.045942564407183,2.045942564407183
جداره,-2.0456927770925066,2.0456927770925066
متضامن,-2.044719112126526,2.044719112126526
سعرها,-2.0446752835226314,2.0446752835226314
لكره,-2.044218559746024,2.044218559746024
عيناني,2.043324601423988,2.043324601423988
تلفزيون,-2.043117825298124,2.043117825298124
الطلبه,-2.0422652122590454,2.0422652122590454
الخل,-2.0418962990241942,2.0418962990241942
زواف,2.041831793128911,2.041831793128911
تصفيات,-2.041586584567491,2.041586584567491
انا لا,2.041268152074473,2.041268152074473
اقسم باله,2.040487022460858,2.040487022460858
شال,2.04043347705588,2.04043347705588
وقعد,2.0401014811977407,2.0401014811977407
فتسعينات,2.0395229943152597,2.0395229943152597
يتفرجو,-2.039509327153714,2.039509327153714
تجبره,2.0389473281052557,2.0389473281052557
خلص,2.038084251380644,2.038084251380644
يعطيكم الصحه,-2.036766109211025,2.036766109211025
شكون لي,-2.0364520715139545,2.0364520715139545
فتح ملفات,-2.0344626162060373,2.0344626162060373
ملفات الفساد,-2.0344626162060373,2.0344626162060373
يثبت,2.03354388185898,2.03354388185898
كلا,2.0335317384853244,2.0335317384853244
يقولو,2.0334247008041246,2.0334247008041246
لفرنسا,2.0332736716793347,2.0332736716793347
تقولي,-2.032249483321839,2.032249483321839
رشيد نكاز,2.0316648434656153,2.0316648434656153
ساكنه,-2.031493378289964,2.031493378289964
الكوشه,-2.0312339621171236,2.0312339621171236
ولد ماكرون,2.030890382576806,2.030890382576806
الاستفسار,-2.0306352655803037,2.0306352655803037
ربراب يا,-2.0303311070797316,2.0303311070797316
اله يهديك,-2.0299720925040745,2.0299720925040745
ذكرت,-2.0297187758428477,2.0297187758428477
na9ch,2.0287961290692236,2.0287961290692236
رابعه ابتدائي,2.027331951368522,2.027331951368522
حادثه,-2.0273101730964065,2.0273101730964065
يهدر,2.026860753412376,2.026860753412376
وتبا,2.025407566535369,2.025407566535369
المصنع,-2.025085792128874,2.025085792128874
مرات,2.0249752087556865,2.0249752087556865
توضيف,2.024846774027436,2.024846774027436
نقدرو,2.024699710351618,2.024699710351618
لي عندك,2.0243392301182364,2.0243392301182364
تدفع,2.0240320084946735,2.0240320084946735
كثره,-2.0238908184643467,2.0238908184643467
الرخص,2.0235556053631147,2.0235556053631147
اتقو اله,2.023167417954315,2.023167417954315
الاغواط,-2.0227738442128715,2.0227738442128715
تغيير,2.022694906288769,2.022694906288769
شبكه,2.0222049002453395,2.0222049002453395
الفعلي,-2.021939370133589,2.021939370133589
سلطه,-2.0219251500733253,2.0219251500733253
حابه,-2.0206586616880404,2.0206586616880404
اشريت,-2.0199341694945754,2.0199341694945754
لص,2.0198293350092302,2.0198293350092302
صحافه العار,2.018338797744102,2.018338797744102
الحر,-2.0167591369767264,2.0167591369767264
مبروك يا,-2.0165761356491942,2.0165761356491942
الحيط,-2.0158210069996794,2.0158210069996794
قل,-2.0154454834200126,2.0154454834200126
اله يذلك,2.0151427192201714,2.0151427192201714
صافي,-2.01444356822865,2.01444356822865
كبير,2.013410463092774,2.013410463092774
وجماعه تحيا,2.0127624930288555,2.0127624930288555
وجماعه,2.0127624930288555,2.0127624930288555
وجوه الشر,2.012475878470311,2.012475878470311
تحذر,2.0116256881392665,2.0116256881392665
فقولك,2.0115154564251236,2.0115154564251236
دوله مدنيه,-2.0107671853857503,2.0107671853857503
المولوديه,-2.0102296525543917,2.0102296525543917
روح تموت,2.009750881713082,2.009750881713082
يبيعه,2.0094318742539685,2.0094318742539685
ولما,2.008876040461236,2.008876040461236
الخبز,-2.008430745048176,2.008430745048176
خاطيني,-2.007767443804448,2.007767443804448
الحمد,-2.007527236828085,2.007527236828085
لك يا,2.0069217253329774,2.0069217253329774
تحياتنا,-2.0063070222892465,2.0063070222892465
توك,2.004575373439359,2.004575373439359
الثلاجه,-2.0037905843939843,2.0037905843939843
ديما عقابهم,2.0035465649213857,2.0035465649213857
جايب,2.0029031897455103,2.0029031897455103
وصفه,-2.002220091533701,2.002220091533701
راهم يقولو,-2.0021589046584336,2.0021589046584336
نفسك,-2.001881876110238,2.001881876110238
ينضح,-2.0018598999818287,2.0018598999818287
الاناء,-2.0018598999818287,2.0018598999818287
نحتشون,2.0018559732266596,2.0018559732266596
النظام العسكري,2.0016359571015543,2.0016359571015543
alf,-2.001628633953238,2.001628633953238
قولو امين,-2.0012765061930624,2.0012765061930624
لي زوالي,2.0010234387358916,2.0010234387358916
قومي,2.0010176095002103,2.0010176095002103
يحاسبو,2.000438183345589,2.000438183345589
لابد,2.000157033587144,2.000157033587144
مبروك مبروك,1.9996109281395924,1.9996109281395924
حسب,-1.9994984530009239,1.9994984530009239
انقش,1.9982948956880733,1.9982948956880733
اعطوني,-1.9982579404692373,1.9982579404692373
عيد,-1.9975534407248823,1.9975534407248823
وفقك,-1.9974486658594524,1.9974486658594524
الجهاد,1.997284407088943,1.997284407088943
الاجتماعي,-1.9966955307235805,1.9966955307235805
دنيا اخره,1.9952873592164067,1.9952873592164067
جايه,-1.9947333790948918,1.9947333790948918
قايد,1.9944925977707761,1.9944925977707761
التوفيق,-1.9943419508838849,1.9943419508838849
لكلام,1.9939643768788164,1.9939643768788164
مضاهرات,-1.9934031686635254,1.9934031686635254
لعلام,-1.9933153092001317,1.9933153092001317
اقول,1.9925988793304426,1.9925988793304426
لاسف,-1.992383968313403,1.992383968313403
غلطت كي,-1.9921044727005737,1.9921044727005737
مدنيه,-1.9914348383371425,1.9914348383371425
شارع,1.9913394743618915,1.9913394743618915
ناس تيزي,1.9903742547136332,1.9903742547136332
ارهابي,1.9892111013454676,1.9892111013454676
تبارك,-1.9890746940940793,1.9890746940940793
يا عمي,-1.9882489528846736,1.9882489528846736
خيار,-1.9880516902408283,1.9880516902408283
rebbi,-1.987821219168755,1.987821219168755
غالي,-1.9878073634826596,1.9878073634826596
الاروبي,-1.9874138390802016,1.9874138390802016
طرف العصابه,1.9874118244528702,1.9874118244528702
كاينه,-1.9871829687468319,1.9871829687468319
ناطحه,-1.9858616666993238,1.9858616666993238
فن,-1.9857746806863228,1.9857746806863228
عاءله,1.9854070888829733,1.9854070888829733
وجده,1.9814755222096745,1.9814755222096745
زيطوط,1.9809446467804381,1.9809446467804381
كروشهم,1.9806738100298975,1.9806738100298975
المهربين,-1.9785451864574073,1.9785451864574073
تطيحي,1.976277850720386,1.976277850720386
انسان,1.97593154342973,1.97593154342973
نتوم,1.9757618009031184,1.9757618009031184
عقده,1.9756169214218255,1.9756169214218255
تقدرو,-1.9749964468422387,1.9749964468422387
منتخب,-1.9749648946436864,1.9749648946436864
الكرسي,-1.9744725167473287,1.9744725167473287
rabi,-1.9734433750893057,1.9734433750893057
صوفيا,1.9732589327892693,1.9732589327892693
دخلنا,-1.9732550369018271,1.9732550369018271
معا القباءل,-1.9729416491264493,1.9729416491264493
جد متعاطف,-1.9729416491264493,1.9729416491264493
خيرلك,1.9721985014582628,1.9721985014582628
كلشي,1.9719413973323867,1.9719413973323867
نزيدو,1.971316769545059,1.971316769545059
زد,1.9705154521173809,1.9705154521173809
عنوانكم,-1.9699951883218636,1.9699951883218636
نقطه بيع,-1.9690346449015186,1.9690346449015186
البسبوسه,-1.9672382060191893,1.9672382060191893
يوجد,-1.9662746141411112,1.9662746141411112
فرنسيه,1.9659032675580745,1.9659032675580745
يتحاسبو قاع,-1.9653017187520814,1.9653017187520814
لاحول باله,1.9643341677867046,1.9643341677867046
نيك امك,-1.963269659577667,1.963269659577667
وانت,1.9631595853396653,1.9631595853396653
خويا امير,-1.96275192777103,1.96275192777103
فر,-1.9623613772507,1.9623613772507
يكن يوما,1.9622435576745876,1.9622435576745876
اللعبه,-1.9622277206504817,1.9622277206504817
الهدره,-1.9621192852095144,1.9621192852095144
بفف,1.9620226630817261,1.9620226630817261
الخري,1.9613036968156061,1.9613036968156061
بحجه دعم,-1.9604257957305355,1.9604257957305355
فعلها,-1.9588507227453054,1.9588507227453054
تهدر برك,1.9584125152722551,1.9584125152722551
عندهم,-1.9578492455212335,1.9578492455212335
mouk,1.9576067597189608,1.9576067597189608
لحم,1.9571944319950367,1.9571944319950367
فلن,1.956912674775626,1.956912674775626
التصميم,-1.9567834142631437,1.9567834142631437
ناكو,1.9562270886314468,1.9562270886314468
وسكر,1.9557265471613883,1.9557265471613883
نتا كنت,1.9556032912602457,1.9556032912602457
rab,-1.955402667527061,1.955402667527061
نخدم,-1.9547883882006643,1.9547883882006643
كذلك,-1.9546486322068533,1.9546486322068533
اختفي,1.9536463972779075,1.9536463972779075
الله يذلكم,1.9535041965497597,1.9535041965497597
زيت,-1.9525979329252838,1.9525979329252838
ياخي الكريم,-1.95252740497346,1.95252740497346
شرعي,1.9519039363502824,1.9519039363502824
شواكرو,1.9517935754110232,1.9517935754110232
تعرفو,1.9517934962182608,1.9517934962182608
وش تحب,-1.951762796209078,1.951762796209078
لي راه,1.9509082644511697,1.9509082644511697
القافله,-1.9508743573591767,1.9508743573591767
نولو,-1.9506245496595036,1.9506245496595036
تاع الصح,-1.9505567802118076,1.9505567802118076
تطبق,1.9504838516159433,1.9504838516159433
الله يرحمهم,-1.9499048203588543,1.9499048203588543
يعود,-1.9494604786820893,1.9494604786820893
اتقوا,-1.9494126355103687,1.9494126355103687
كلهم,1.9492261578426802,1.9492261578426802
عليك,1.9488658083271613,1.9488658083271613
عيب,1.9480966475554649,1.9480966475554649
القرار,1.9471906186225565,1.9471906186225565
كتبت,-1.947059468695964,1.947059468695964
اعطني,-1.9466599446798978,1.9466599446798978
خافي,1.9465176232139625,1.9465176232139625
نطالب,-1.9450952886706374,1.9450952886706374
مقدرتش,1.9441663517639165,1.9441663517639165
اليه,-1.9426943683379243,1.9426943683379243
قستها,-1.9426312257905909,1.9426312257905909
احكم,1.9420303052053753,1.9420303052053753
قاوي,1.9420174624433013,1.9420174624433013
جاتك,-1.9418892361035232,1.9418892361035232
اختي,-1.941388995599005,1.941388995599005
شكام,1.94083886871911,1.94083886871911
اليمين,-1.939651043112015,1.939651043112015
عدل,1.939460554491942,1.939460554491942
وشي,-1.9393141597682755,1.9393141597682755
رسميا,1.9390206961160266,1.9390206961160266
يخرجون,1.9388958445681823,1.9388958445681823
الوحيد لي,-1.9385265026552465,1.9385265026552465
بالباركه,-1.937656071716972,1.937656071716972
whd,1.9375569912372421,1.9375569912372421
انتظر,-1.9372071186250088,1.9372071186250088
يكم,-1.9371564890791206,1.9371564890791206
الطيب,-1.9369845822958454,1.9369845822958454
لامريكا,1.9363522148195853,1.9363522148195853
يركب,1.936150844076132,1.936150844076132
تمثيل,1.9358982649078142,1.9358982649078142
ولا واحد,-1.9354858703351336,1.9354858703351336
تحصل,1.9351109921597296,1.9351109921597296
قبرو,1.9345422516419482,1.9345422516419482
وخوها,1.9345045443795095,1.9345045443795095
فظلكم,-1.9339661785871396,1.9339661785871396
بلا مزيه,-1.9338893992093595,1.9338893992093595
يرحمها,-1.9336272657933966,1.9336272657933966
فضلك,-1.9334497862964992,1.9334497862964992
حجر,1.9334201464430512,1.9334201464430512
لعشيه,-1.9329967077252435,1.9329967077252435
مجرم,1.9325813677306243,1.9325813677306243
lah,-1.9322669485283663,1.9322669485283663
دواء,1.9322490341016765,1.9322490341016765
ولم,1.9315327451193125,1.9315327451193125
سكان,-1.9312607903509156,1.9312607903509156
ابناء الجزاءر,1.9310817663116133,1.9310817663116133
ضحك,-1.9308124991963882,1.9308124991963882
هذوك,-1.9303890012126614,1.9303890012126614
ختي,-1.9302126548549763,1.9302126548549763
نساء,1.9296278165677685,1.9296278165677685
المشكله,1.9289470810213105,1.9289470810213105
الحراك الشعبي,-1.9288888059073772,1.9288888059073772
مغاربه,1.9286135047660171,1.9286135047660171
شعب معاك,-1.928237532215375,1.928237532215375
الضربه,-1.9270996685168948,1.9270996685168948
قبل,1.926760244913843,1.926760244913843
وفرنسا,-1.9254445217668001,1.9254445217668001
اشحال,-1.9236904180974617,1.9236904180974617
فهمت,-1.9231501282463204,1.9231501282463204
الكيان,-1.9230178547831918,1.9230178547831918
اصلح,1.9224906272932853,1.9224906272932853
سبحانو,-1.9219717072083171,1.9219717072083171
هوا,1.92160601693481,1.92160601693481
صلاح,-1.9215741179811248,1.9215741179811248
يحب,1.9214518920817922,1.9214518920817922
علم,1.9213772679603633,1.9213772679603633
دائما,-1.920757577410109,1.920757577410109
ماتقدرش,-1.9206371114347307,1.9206371114347307
دمك,1.9206167889347172,1.9206167889347172
عنها,-1.9199431522615038,1.9199431522615038
اشفي,-1.9184481695041002,1.9184481695041002
بقا,-1.9181559605772018,1.9181559605772018
خير من,1.9181372367579332,1.9181372367579332
الامانه,-1.9177431263315488,1.9177431263315488
خوه,-1.9176657174993257,1.9176657174993257
معندي,-1.9176473415895818,1.9176473415895818
شعر,1.9172255675302083,1.9172255675302083
طايحه,1.9169581369882576,1.9169581369882576
قالمه,-1.9169484873657179,1.9169484873657179
ابعثولنا,-1.916817748132927,1.916817748132927
حثاله,1.9166762825996564,1.9166762825996564
تشري,-1.9166223934226991,1.9166223934226991
استاد,-1.915167191665948,1.915167191665948
لوخرين,1.9150446542816715,1.9150446542816715
ايليو,-1.9129127899025944,1.9129127899025944
المنشور,1.9128345460579312,1.9128345460579312
الامازيغيه,1.9120087606069507,1.9120087606069507
الزيت السكر,1.911985575592169,1.911985575592169
سمانه,1.9113930033927533,1.9113930033927533
تتكلم,1.9113083046968384,1.9113083046968384
توضيح,-1.9112736423959262,1.9112736423959262
منطقه,-1.9110310811696967,1.9110310811696967
تبقى,1.9108499009501188,1.9108499009501188
يرحلو قاع,1.9105061211996481,1.9105061211996481
يرحلو,1.9105061211996481,1.9105061211996481
يولد,-1.910351155504465,1.910351155504465
alik,1.9084225611262413,1.9084225611262413
الشعب لي,-1.9076149403030604,1.9076149403030604
هاد,1.9073189107798474,1.9073189107798474
حشون,1.9056171963966448,1.9056171963966448
من المفروض,-1.9055658034130136,1.9055658034130136
يحل,1.9050847954437664,1.9050847954437664
ويدك,1.9048242322856166,1.9048242322856166
في وجه,-1.9040675183568407,1.9040675183568407
العين,-1.9038600342735386,1.9038600342735386
يدخلو,1.9036802016284329,1.9036802016284329
rah,-1.9036442357115098,1.9036442357115098
رزقه,-1.9024024619284923,1.9024024619284923
الدير,-1.9020376512039692,1.9020376512039692
بما,1.9018776999477767,1.9018776999477767
نتا باين,1.9013889866750184,1.9013889866750184
الصبر,-1.90128138530171,1.90128138530171
dawla,-1.9009823888623083,1.9009823888623083
ينتحر,1.9009747061015603,1.9009747061015603
يسقط النضام,-1.9000105396668958,1.9000105396668958
تخدم فاليتيمه,-1.8998530461842982,1.8998530461842982
بدا,-1.8997602747499167,1.8997602747499167
ابدا,1.897840494709562,1.897840494709562
يلحقش لعنب,1.8978216911747585,1.8978216911747585
يحبش,1.8977926234474163,1.8977926234474163
مراكش,1.8977423907586666,1.8977423907586666
تصفيه حسابات,1.8970191025735754,1.8970191025735754
الجياحه,1.8968500650555167,1.8968500650555167
بلي بوتفليقه,-1.8967049511901757,1.8967049511901757
الاسد,-1.8963202638144847,1.8963202638144847
السرقه,1.8961682089585459,1.8961682089585459
مالك,1.896098284894893,1.896098284894893
الاسوء,-1.895889258830323,1.895889258830323
المرتزقه,-1.8944477219961604,1.8944477219961604
الحاكمه,1.8943992636475717,1.8943992636475717
معروفه,1.893927005297524,1.893927005297524
الاستهلاكي,-1.8936032868688701,1.8936032868688701
اكتر,-1.8934038183335435,1.8934038183335435
الخ,1.8929914649155004,1.8929914649155004
كتابه,1.892120074267855,1.892120074267855
جات في,1.8920185964685978,1.8920185964685978
واش يصرا,1.8919731492765712,1.8919731492765712
المدعو,1.8917046628904401,1.8917046628904401
طريق,-1.8913149767092476,1.8913149767092476
اطيب,-1.8910317277837063,1.8910317277837063
خريطه,-1.890158615191518,1.890158615191518
يجيك,1.8888389890741282,1.8888389890741282
ربراب رجل,-1.888175828836018,1.888175828836018
الجيش راهم,1.8876502011809615,1.8876502011809615
نسيت القايد,-1.887374474196902,1.887374474196902
قال تعالى,-1.8870761523745094,1.8870761523745094
واويحي,-1.8869816261578851,1.8869816261578851
مغلطتش,-1.886561816050066,1.886561816050066
جليل,-1.8855877705259028,1.8855877705259028
hata,1.8846457137856516,1.8846457137856516
بو صبع,1.8846406707171293,1.8846406707171293
تقريبا,-1.8843659117761424,1.8843659117761424
بيناتنا,-1.883945371408508,1.883945371408508
الحمدالله,-1.8838187859892144,1.8838187859892144
خافي ربي,1.8832468978653027,1.8832468978653027
اخر,1.8829422495805346,1.8829422495805346
وحده,-1.8824493476609472,1.8824493476609472
الجديد,-1.8821385476816879,1.8821385476816879
فارغه,-1.8815625042727393,1.8815625042727393
الجبال,-1.8813789834040986,1.8813789834040986
لاجل المال,1.8812845741841004,1.8812845741841004
صحاب,-1.881106948498549,1.881106948498549
النجاح,-1.8808657177956432,1.8808657177956432
مكنش,-1.8797765035052396,1.8797765035052396
البالون,1.879563401191092,1.879563401191092
ياكلو,1.8782639801371892,1.8782639801371892
اله يهديكم,-1.8781400470889271,1.8781400470889271
ياناس,-1.8776970379010718,1.8776970379010718
koulchi,-1.8754180137361087,1.8754180137361087
يستاهلو,1.8742269217568517,1.8742269217568517
الانهيار,-1.8735096968997202,1.8735096968997202
يعطيه,1.8732862533792924,1.8732862533792924
جزائريه,-1.8731142039030078,1.8731142039030078
الخاين طالح,1.872526318393256,1.872526318393256
يشفي,-1.8724600668097802,1.8724600668097802
خليفه,-1.8721487311311142,1.8721487311311142
رمي,-1.8710786043112821,1.8710786043112821
مجراه,-1.8710221538047795,1.8710221538047795
ياخذ مجراه,-1.8710221538047795,1.8710221538047795
وجهو,1.870586832643663,1.870586832643663
وجعك,1.8705703842051673,1.8705703842051673
ملبسه,1.8704266658785418,1.8704266658785418
امان,-1.870387277754337,1.870387277754337
مبروك لعقوبه,-1.869931079478314,1.869931079478314
الدينار,-1.8693972126418206,1.8693972126418206
نحتاج,-1.8677277413137803,1.8677277413137803
نضام,1.8674912139031643,1.8674912139031643
لكي,-1.8662950471019895,1.8662950471019895
مدينه ماشي,1.8649117686762178,1.8649117686762178
ارخس,1.8644413635879944,1.8644413635879944
المجتمعات,-1.8639343433161888,1.8639343433161888
ترحب,1.8628483769695476,1.8628483769695476
معلومات,-1.8617120330802084,1.8617120330802084
تحركنا,-1.8614215820434716,1.8614215820434716
زاد,-1.8612461748325846,1.8612461748325846
تاريخ,1.861078799677841,1.861078799677841
لكل,-1.8603261932157533,1.8603261932157533
يتفرج,1.8591556481571039,1.8591556481571039
عمك,-1.8586737763903516,1.8586737763903516
والمشكل,1.8586044290089374,1.8586044290089374
chkoun,-1.85859592364375,1.85859592364375
تظهر,-1.857505022616511,1.857505022616511
ماعندهمش,1.8572504359741213,1.8572504359741213
السلام,-1.8563914691623924,1.8563914691623924
بلادك,1.856382915170559,1.856382915170559
ام,-1.8560595985667467,1.8560595985667467
نتاع الخليج,1.8557216827721794,1.8557216827721794
ya admin,-1.855029350566049,1.855029350566049
الى كل,1.8548810679501866,1.8548810679501866
لربراب,1.854751271312099,1.854751271312099
امراه,-1.854639299243397,1.854639299243397
اعراض الناس,1.8541212463646823,1.8541212463646823
خاير,1.8537798819337918,1.8537798819337918
اولادكم,1.8535445395184176,1.8535445395184176
اخطيك,1.8528796988072818,1.8528796988072818
ليا,-1.8528666147274977,1.8528666147274977
هذي فتنه,1.8527009709219602,1.8527009709219602
فيك يا,1.8522415231705138,1.8522415231705138
فيلم,-1.8519366686985108,1.8519366686985108
عائله,1.8513476868091503,1.8513476868091503
لعنكم,1.8508860737055515,1.8508860737055515
كفر,1.8508386057130324,1.8508386057130324
الجامعات,-1.8506746267701122,1.8506746267701122
اجمعين,-1.8495594872803491,1.8495594872803491
فوبيا,-1.8487101499696463,1.8487101499696463
تع شريف,1.84784005940364,1.84784005940364
الدليل,-1.8465873459935414,1.8465873459935414
هاذي هي,-1.8460735972671727,1.8460735972671727
كل شر,1.8460708056897657,1.8460708056897657
لانه,1.8456892122900652,1.8456892122900652
يم,-1.8454650235314234,1.8454650235314234
بسم,-1.8449708002048433,1.8449708002048433
وطنيه ماشي,-1.8446815254368634,1.8446815254368634
دوله وطنيه,-1.8446815254368634,1.8446815254368634
amir dz,1.8437360346348313,1.8437360346348313
لمولوديه,1.8430714742004664,1.8430714742004664
المستضعفين,-1.8430001099149846,1.8430001099149846
بالمختصر المفيد,1.8428485936118306,1.8428485936118306
يجيب الخير,1.8417789767715673,1.8417789767715673
نسقسيكم,-1.841165376453936,1.841165376453936
ترضي,1.8404901508187193,1.8404901508187193
كيفك,1.840383499685567,1.840383499685567
على الدوله,1.8400848466121509,1.8400848466121509
رجع,1.8391156226203047,1.8391156226203047
الكامله,1.8389808902456408,1.8389808902456408
بخير,-1.838859264520855,1.838859264520855
نسيت,-1.838657029990529,1.838657029990529
معطوب راجل,1.8385144709495942,1.8385144709495942
كل خطره,1.8384401420126093,1.8384401420126093
اليك,-1.8381045118503538,1.8381045118503538
دراهم لي,1.8377218129990622,1.8377218129990622
دماء,1.837400798484409,1.837400798484409
حدث,-1.8372827399486689,1.8372827399486689
2019,1.8371796071751312,1.8371796071751312
سوء,-1.8365247897639891,1.8365247897639891
يسلمك,-1.8362690602203255,1.8362690602203255
الوعود الكاذبه,1.8350529973727108,1.8350529973727108
kol,-1.8346898072259714,1.8346898072259714
كاس جي,-1.8341355171563214,1.8341355171563214
يمكر,-1.8337007517187383,1.8337007517187383
فوتنا,-1.833483513142598,1.833483513142598
محمد صلاح,1.833231908968061,1.833231908968061
الحراك,-1.8327001539254728,1.8327001539254728
روح امك,1.8325819642179035,1.8325819642179035
الحاله,-1.8321953774705877,1.8321953774705877
الدم,1.831580492549395,1.831580492549395
رجعو,1.8311283480568812,1.8311283480568812
بالاحرار,1.830729472893828,1.830729472893828
صبع,1.8302582168534753,1.8302582168534753
سكيكده,-1.8296815886731732,1.8296815886731732
bla,1.829321470101445,1.829321470101445
ترفع يدها,1.8291497390839648,1.8291497390839648
الغله,1.8288779760911904,1.8288779760911904
طز,1.8286431270564605,1.8286431270564605
فرونسا,1.8281491159805767,1.8281491159805767
من النجاحات,-1.8278690076838244,1.8278690076838244
وثيقه,1.8277483640030454,1.8277483640030454
الجانب,1.8270260926180137,1.8270260926180137
انعم,-1.8263466868849134,1.8263466868849134
عسكريه,-1.8262506869295907,1.8262506869295907
عس,1.8259458367472223,1.8259458367472223
تاعك,1.8250301676068392,1.8250301676068392
الجيش الجزاءري,1.8245232425907878,1.8245232425907878
تقاطع,1.823638505901205,1.823638505901205
شيئ,1.8236323444343618,1.8236323444343618
متعاطف,-1.8228019416324788,1.8228019416324788
المناسب,1.8215720377941411,1.8215720377941411
يحكمو,1.8213668247125079,1.8213668247125079
كيلو سكر,1.8213200851769884,1.8213200851769884
مقلي,-1.8212617001950386,1.8212617001950386
ندخل,-1.820905394898517,1.820905394898517
الواقع,-1.8207067674790876,1.8207067674790876
معطوبين,-1.820607307652086,1.820607307652086
معطوبين الجيش,-1.820607307652086,1.820607307652086
امانه,-1.8204934149950562,1.8204934149950562
الوم,1.8204219432376114,1.8204219432376114
هدوك قوم,1.8201723934210785,1.8201723934210785
حبيت,-1.8199505259488227,1.8199505259488227
لي خرج,1.819886481438336,1.819886481438336
كون جيتي,1.8198846638815134,1.8198846638815134
زيدلها,-1.816869685007024,1.816869685007024
المستوى,1.8158707588534295,1.8158707588534295
كان من,-1.8154485007858676,1.8154485007858676
الهزات,-1.815163585254885,1.815163585254885
بدايه,-1.8149037293697972,1.8149037293697972
اللص,1.8145488938094219,1.8145488938094219
تديش الصح,-1.8145146619127333,1.8145146619127333
تديش,-1.8145146619127333,1.8145146619127333
طاءره,-1.8141267587215177,1.8141267587215177
الحاكم,-1.813707621845989,1.813707621845989
المنتجات,-1.8132470341097695,1.8132470341097695
العافيه,1.8131370262376805,1.8131370262376805
مولوديه ويدك,1.8128979272082415,1.8128979272082415
تحب,-1.812813894532931,1.812813894532931
وين وصل,1.8119783508595142,1.8119783508595142
حد,1.8117414457613703,1.8117414457613703
ديرلهم,-1.8111991137789452,1.8111991137789452
روحو تعطو,1.8111977478026031,1.8111977478026031
الاطباء,1.8111827042647735,1.8111827042647735
انقرضو,1.8108910592132896,1.8108910592132896
يستثمر,-1.810889182090588,1.810889182090588
كونت,1.8108275843430663,1.8108275843430663
اسطوري,-1.810584854580282,1.810584854580282
يستغلوها,1.8105731361107824,1.8105731361107824
الام,-1.8101205953178248,1.8101205953178248
يطالبون باطلاق,-1.8099225218049664,1.8099225218049664
الامنيه,-1.8094547433626755,1.8094547433626755
شء,-1.8091314888485601,1.8091314888485601
وطنيه,-1.8091296970695627,1.8091296970695627
دستور,-1.80880236937558,1.80880236937558
ps,1.8087977426193882,1.8087977426193882
متضامن مع,-1.8086800681811894,1.8086800681811894
نحسبو,-1.8078689157782795,1.8078689157782795
العصابات,1.8073614732757095,1.8073614732757095
kayna,-1.8063358377429353,1.8063358377429353
تعترف,1.8062638400119158,1.8062638400119158
كلاب فرنسا,1.806000575362271,1.806000575362271
عمرها,1.8054742600971174,1.8054742600971174
rak,1.8050418417924752,1.8050418417924752
افضل لعبه,-1.804209819682726,1.804209819682726
نبينا,1.8038727782098132,1.8038727782098132
نبينا محمد,1.8038727782098132,1.8038727782098132
الشلف,-1.8036602633240295,1.8036602633240295
نهبو,1.8034863440428242,1.8034863440428242
يديها,1.803383991002572,1.803383991002572
يجيبوك,-1.8031731593268374,1.8031731593268374
باتم,1.8029162933622307,1.8029162933622307
